PITLOCHRY (BONSKEID),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN894611,Long,-3.809174,Lat,56.728409,Elevation,540,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.34,6.12,6.23,3.36,3.64,4.79,1.61,2.39,2.56,4.55,5.18,6.11,3.85,2.23,4.02,5.22,4.31,8.26,0.97,3.35,3.87,4.29,3.69,3.57,1.28,3.49,7.92,6.09,2.5,1.39,1.28,4.98,6.24,3.91,4.09,5.18,4.91,4.85,2.77,2.77,2.79,3.32,1.3,3.1,2.1,3.32,5.27,2.78,2.74,2.85
February,,3.57,3,2.55,5.47,6.04,4.86,0.73,4.69,0.96,3.73,0.22,3.39,6.94,1.12,4.69,4.42,1.48,3,1.8,0.48,1.88,0.05,2.1,0.35,1.67,2.36,3.49,1.76,3.17,2.22,4.02,2.61,2.71,1.31,4.17,3.3,0.8,4.35,3.14,4.78,3.09,0.94,0.9,3.1,2.3,1.7,3.57,2.24,0.88,3.24
March,,1.26,3.79,5.36,4.19,1.83,1.3,1.92,0.97,2.42,3.43,4.64,1.68,1.69,0.56,1.54,2.34,2.46,4.53,0.68,1.52,0.99,2.38,0.85,1.27,0.96,1.77,1.11,0.91,2.94,2.89,1.6,2.47,1.61,0.51,1.92,1.09,2.45,2.6,1.69,2.07,1.42,2.2,0.7,1.4,1.06,2.56,3.59,1.51,2.31,2.18
April,,2.3,0.56,3.31,2.1,2.15,2.15,1.41,1.18,1.01,1.69,0.77,2.74,3,2.34,3.23,1.63,1.29,1.01,1.3,1.66,1.51,3.56,0.73,2.64,1.16,0.72,0.86,0.39,1.17,2.56,1.05,2.81,2.58,2.52,1.46,0.7,5.53,1.82,2.6,2.55,3.03,1.53,2,1.4,1.34,1.18,1.15,0.88,3.19,3.63
May,,1.22,1.71,4.59,1.35,1.33,2.57,2.58,3.69,1.96,3,2.28,2.09,2.09,3.65,4.39,2.47,2.36,1.18,2.45,1.73,3.88,2.66,1,2.25,0.34,0.8,2.79,3.25,0.96,1.09,2.21,3.62,2.43,2.21,4.02,1.69,3.27,2.26,2.55,1.3,1.68,3.11,3.1,4.85,2.66,1.87,1.85,3.82,0.94,2.69
June,,2.12,4.35,1.93,1.29,1.24,2.2,2.46,0.73,1.54,0.8,0.7,1.53,0.58,1.44,0.37,2.83,3.06,2.87,1.66,1.57,5.36,0.88,0.96,1.29,6.16,1.49,1.36,4.19,1.51,0.28,0.58,1.25,2.92,3.04,2.96,2.92,3.47,5.95,1.84,1.39,2.45,2.51,3.3,1.86,1.13,3.11,1.46,3.12,2.45,2.43
July,,2.05,1.68,0.54,3.85,2.87,5.5,1.09,5.69,0.47,2.14,2.69,3.14,2.63,4.54,2.33,2.69,4.3,1.1,2.42,2.03,4.95,3.72,2.67,4.2,0.4,5.07,4.43,4.86,6.43,4.56,3.71,1.71,1.82,2.86,3.83,3.56,4.9,2.38,1.15,4.36,1.55,2.14,2.7,2.26,0.84,4.61,3.58,3.89,3.96,2.21
August,,1.8,3.84,0.77,2.88,3.52,3.43,4.95,1.93,1.46,3.92,4.66,1.84,6.17,5.11,3.72,2.09,5.61,5.24,3.94,5.97,0.97,1.96,1.1,,1.87,1.99,3.76,1.72,1.74,1.24,3.92,3.79,5.05,2.17,1.22,2.89,0.07,6.61,3.01,5.36,6.09,3.71,1.9,3.95,0.99,5.26,3.23,5.33,1.3,2.75
September,,0.92,2.02,2.63,0.9,1.64,1.13,2.06,,2.12,1.86,1.66,1.88,3.08,4.62,2.72,2.17,4.35,3.18,0.93,3.52,1.2,1.9,1.26,,5.33,3.39,1.88,3.56,2.83,1.56,2.05,3.83,3.03,3.95,4.6,4.15,3.38,2.71,1.06,6.21,2.32,1.3,3.1,3.32,2.15,5.39,1.96,4.51,1.08,2.49
October,,2.26,2.94,2.4,1.75,3.82,6.84,4.78,,1.08,4.91,2.51,1.63,4.84,4.65,3.95,5.65,4.47,3.66,3.59,4.58,1.45,6.2,2.71,,5.69,3.57,3.57,6.13,5.31,5.3,3.27,3.19,6.66,3.59,4.44,0.35,2.26,4.14,3.46,2.22,1.2,4.4,2.1,6.23,2.47,2.34,2.22,2.7,5.25,4.26
November,,5.74,3.25,4.13,5.73,2.41,5.46,4.29,,4.56,4.75,2.62,1.87,3.3,2.55,1.09,5.79,2.76,3.92,3.74,3.5,5.65,2.11,2.44,,3.6,2.61,0.41,5.86,6.66,4.71,5.8,0.94,2.45,4.78,0.92,5.2,3.6,2,3.49,2.67,8.38,1.9,3.9,7.35,2.2,1.49,0.66,1.11,5.04,3.92
