"PITLOCHRY, BONSKEID",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5562,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,1.34,6.12,6.23,3.36,3.64,4.79,1.61,2.39,2.56,,
February,,3.57,3.00,2.55,5.47,6.04,4.86,0.73,4.69,0.96,,
March,,1.26,3.79,5.36,4.19,1.83,1.30,1.92,0.97,2.42,,
April,,2.30,0.56,3.31,2.10,2.15,2.15,1.41,1.18,1.01,,
May,,1.22,1.71,4.59,1.35,1.33,2.57,2.58,3.69,1.96,,
June,,2.12,4.35,1.93,1.29,1.24,2.20,2.46,0.73,1.54,,
July,,2.05,1.68,0.54,3.85,2.87,5.50,1.09,5.69,0.47,,
August,,1.80,3.84,0.77,2.88,3.52,3.43,4.95,1.93,1.46,,
September,,0.92,2.02,2.63,0.90,1.64,1.13,2.06,,2.12,,
October,,2.26,2.94,2.40,1.75,3.82,6.84,4.78,,1.08,,
November,,5.74,3.25,4.13,5.73,2.41,5.46,4.29,,4.56,,
December,,7.58,7.98,2.15,7.01,5.53,4.08,1.31,,5.79,,
Total,,32.16,41.24,36.59,39.88,36.02,44.31,29.19,,25.93,,
Calc annual,0.00,32.16,41.24,36.59,39.88,36.02,44.31,29.19,21.27,25.93,,
Difference,NaN,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,,
