DORKING-BRAMERTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ164484,Long,-0.3341,Lat,51.22345,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.95,2.85,3.16,4.54,2.39,5.66,1.37,4.85,2.31,3.63,2.82,2.62,1.2,6.39,6.95,4.1,6.86,2.65,2.88,4.04,7.19,2.59,2.37,3.24,2.73,5.46,1.17,1.09,4.27,3.08,1.43,,,,,,,
February,,,,5.17,0.74,5.36,3,4.95,2.23,0.56,0.91,2.4,0.27,3.31,0.31,4.44,2.48,5.44,0.78,2.1,3.11,4.1,0.83,2.36,0.99,2.51,2.31,2.04,2.67,1.61,5.74,7.93,0.85,2.03,,,,,,,
March,,,,2.62,1.49,0.66,0.32,4.43,2.63,0.05,2.06,0.47,1.74,4.5,3.09,0.34,1.87,4.42,0.34,1.84,3.91,3.46,2.21,0.62,0.1,1.74,1.34,5.83,0.94,1.15,2.02,4.16,3.4,0.57,,,,,,,
April,,,,2.78,4.39,2.76,4.38,2.01,1.83,0.92,1.81,5.25,3.54,0.69,3.25,3.88,2.04,3.2,0.1,3.61,2.05,2.1,2.22,1.47,1.81,1.42,2.82,2.48,2.36,2.18,3.42,3.33,1.96,3.1,,,,,,,
May,,,,3.81,4.4,2.9,1.36,1.1,1.96,2.49,2.49,2.61,4.07,2.73,0.66,1.52,0.37,2.58,1.65,2.03,1.33,2.26,4.23,3.21,,2.09,2.87,1.31,2.58,3.07,1.42,2.78,2.55,2.38,,,,,,,
June,,,,0.39,2.81,0.15,3.5,4.78,3.05,1.56,0.53,2.21,1.79,1.72,1.07,5.07,3.2,1.99,0.82,1.52,0.38,3.06,0.13,1.34,1.89,2.95,2.71,3.31,3.36,0.78,1.44,1.06,1.76,1.89,,,,,,,
July,,,,2.74,4.84,3.76,1.59,2.56,1.57,1.23,3.13,3.86,2.7,1.86,1.88,0.93,3.7,2.7,2.36,2.8,3.01,3.21,2.16,2.01,2.04,3.75,1.75,1.86,1.3,0.82,3.3,2.27,0.77,4.15,,,,,,,
August,,,,2.9,2.92,2.49,1.66,4.89,2.83,2.16,5.48,4.67,0.5,1.08,2.01,4.02,0.48,1.42,1.89,2.61,0.16,4.56,2.69,1.44,2.56,2.17,5.34,0.59,4.43,1.82,3.89,4.64,3.61,1.78,,,,,,,
September,,,,1.81,3.65,2.78,0.65,5.7,1.13,0.17,4.01,2.72,2.41,2.81,2.12,4.57,2.9,2.4,2.41,1.9,1.69,0.39,2.14,2.44,2.63,2.7,4.06,1.65,2.24,0.62,3.9,3.13,2.59,3.6,,,,,,,
October,,,,7.14,4.31,4.06,2.35,2.58,6.73,4.28,1.33,0.54,6.7,2.38,2.7,4.31,2.15,3.11,3.99,6.98,3.7,1.22,4.51,4.34,4.58,4.09,1.45,0.38,2.31,8.37,0.53,1.93,3.39,4.29,,,,,,,
November,,,,1.88,3.31,3.26,7.06,3.31,3.2,8.93,5.3,4.35,1.52,1.17,3.71,7.91,5,2.44,5,6.14,9.42,3.93,2.17,1.6,5.43,0.32,6.14,1.27,2.04,3.45,7.36,8.97,3.03,1.84,,,,,,,
December,,,,3.56,5.24,3.66,0.29,5.91,2.28,8.96,2.89,0.82,0.93,0.51,9.85,4.7,4.39,4.94,5.48,2.23,2.05,2.95,4.26,2.36,3.02,4.74,3.63,3.5,5.49,1.82,2.2,3.69,2.94,0.86,,,,,,,
Total,,,,36.75,40.95,35,30.7,44.61,35.1,32.68,34.79,32.21,29.8,25.58,33.27,42.89,34.97,41.59,28.92,40.62,33.46,34.12,31.59,30.38,,30.85,37.66,26.95,35.18,26.86,36.31,48.16,29.93,27.92,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in winter 10am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in summer 10am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bramerton marked on OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 June 24 Inspection Exposure satisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 May Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Jan Feb apportioned Combined total 4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 One note says New Snowdon gauge Another implies it was identified as a Snowdon during an inspection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
