BROADSTONE HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8894,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.72,4.51,4.16,,,,,,,,,
February,1.03,0.20,2.16,,,,,,,,,
March,1.77,1.28,1.81,,,,,,,,,
April,3.00,0.78,4.55,,,,,,,,,
May,1.50,1.56,0.46,,,,,,,,,
June,2.42,0.48,0.73,,,,,,,,,
July,6.09,0.28,3.43,,,,,,,,,
August,1.43,1.99,4.06,,,,,,,,,
September,1.24,0.90,1.76,,,,,,,,,
October,2.49,1.53,0.97,,,,,,,,,
November,1.85,2.04,3.78,,,,,,,,,
December,3.31,1.83,4.66,,,,,,,,,
Total,30.85,17.38,32.53,,,,,,,,,
Calc annual,30.85,17.38,32.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
