"STONEYFORD, BELFAST W.W. - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ221701,Long,-6.112859,Lat,54.564601,Elevation,453,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.85,4.1,3.45,2.34,2.24,2.87,1.47,4.11,4.47,4.45,5.05,4.91,3.06,6.66,5.6,4.48,3.63,4.05,3.46,7.79,3.42,1.43,3.35,4.25,1.54,2.98,4.91,3.38,3.99,4.67,2.24,4.38
February,,,,,,,,,,2.85,1.23,3.08,0.2,3.44,0.36,4,2.48,5.03,0.87,3.19,2.98,3.84,2.41,1.74,1.42,3.38,2.67,2.53,2.1,2.07,3.75,4.2,0.95,1.47,3.85,3.18,1.33,2.15,4.81,1.53,2.58
March,,,,,,,,,,0.55,2.06,1.24,1.88,2.03,2.91,1.56,2.41,3.01,1.16,4.37,5.4,4.97,3.21,1.25,0.58,1.4,2.25,6.79,2.28,3.34,1.76,3.62,1.46,0.36,3.26,1.61,1.85,3.2,2.1,2.69,2.57
April,,,,,,,,,,1.01,2.04,3.06,2.78,1.29,3,2.74,1.06,2.46,0.21,3.81,5.32,3.69,1.85,2.78,2.31,1.84,0.97,3.12,1.74,2.85,5.03,2.18,1.84,1.8,0.73,2.62,1.35,1.45,1.93,3.18,3.13
May,,,,,,,,,,2.59,1.96,4.68,2.48,2.66,2.88,1.09,1.54,1.26,3.25,0.76,1.4,2.7,4.09,5.28,1.8,4.14,1.4,3.43,2.32,2.16,1.29,3.58,1.24,1.78,4.46,2.88,1.26,2.35,3.71,1.14,2.37
June,,,,,,,,,,2.99,2.43,4.45,1.32,2.99,2.23,4.29,3.88,3.24,4.23,2.29,1.85,0.74,0.4,4.38,2.51,4.51,3.63,3.93,4.96,0.82,2.88,3.06,3.43,1.83,2.99,4.94,3.53,1.38,6.49,2.15,2.39
July,,,,,,,,,,3.26,3.75,3.16,5.57,2.5,2.99,1.21,7.56,3.97,4.48,6.6,6.25,4.62,4.13,2.32,4.19,3.85,3.68,4.15,3.54,2.67,6.43,5.22,2.27,5.55,4.67,1.59,3.28,4.79,5.26,5.13,7.9
August,,,,,,,,,,6.37,7.28,4.49,2.91,2.54,6.43,2.41,2.95,3.25,3.03,2.11,1.16,4.83,5.53,6.47,3.1,1.07,5.93,0.47,4.63,4.35,5.66,4.53,5.8,3.09,2.94,1.31,7.76,4.77,3.88,1.08,6.51
September,,,,,,,,,,1.18,4.19,1.85,3.77,1.17,4.56,3.97,4.19,2.29,3.97,3.53,3.18,2.14,5.08,2.98,4.56,2.58,7.17,3.38,4.5,2.61,7.83,2.63,1.91,2.69,4.12,4.4,3.47,5.81,5.76,1.64,2.82
October,,,,,,,,,,5.01,4.8,2.66,3.23,2.99,4.6,5.03,2.75,3.13,5.84,3.93,6.02,6.96,4.48,4.17,4.27,4.28,1.63,2.34,3.53,5.53,3.4,0.78,4.4,1.89,6.08,2.7,2.78,4.19,2.68,4.23,5.42
November,,,,,,,,,,4.65,4,5.51,1.34,1.44,1.28,3.67,4.4,1.37,4.38,5.95,6.75,4.24,0.63,3.22,5.19,1.1,4.61,4.6,3.36,3.12,3.06,7.4,3.71,3.74,5.66,2.49,1.41,2.26,1.99,3.93,3.92
December,,,,,,,,,,6.27,3.79,3.41,4.61,2.57,6.57,3.31,4.07,3.8,3.59,3.48,5.16,1.76,4.25,2.43,4.14,4.11,4.39,3.15,5.96,4.82,3.68,4.43,4.02,3.43,4.78,5,5.43,5.01,5.41,5.65,2.99
Total,,,,,,,,,,38.58,41.63,41.04,32.43,27.86,40.68,34.75,41.4,37.28,39.46,45.07,50.38,43.55,42.72,42.62,38.55,35.89,42.38,41.35,46.71,37.76,46.2,44.98,35.28,29.17,46.52,37.63,36.83,41.35,48.69,34.59,46.98
