"STONEYFORD (BELFAST WATERWORKS) NO. 2",,,,,,,,,,,,
Grid ref,IJ214699,Long,-6.123758,Lat,54.562974,,,,,,,
Station no,6232/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,2.24,4.25,,
February,,,,,,,,,1.52,2.53,,
March,,,,,,,,,2.65,2.46,,
April,,,,,,,,,3.19,3.05,,
May,,,,,,,,,1.15,2.31,,
June,,,,,,,,,2.21,2.40,,
July,,,,,,,,,5.19,7.60,,
August,,,,,,,,,1.06,6.32,,
September,,,,,,,,,1.64,2.80,,
October,,,,,,,,,4.25,5.24,,
November,,,,,,,,,3.94,3.67,,
December,,,,,,,,,5.55,2.90,,
Total,,,,,,,,,34.59,45.53,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.59,45.53,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
