BAYNES PARK WEST BARNES PUMPING STATION,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8476,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.72,1.58,1.77,1.10,2.38,1.44,1.70,1.96,,,,
February,0.52,0.18,1.46,2.20,0.46,2.42,2.26,3.37,,,,
March,1.07,1.03,1.27,1.96,0.48,0.58,0.12,2.64,,,,
April,2.12,0.89,2.29,1.23,3.69,1.75,3.34,1.69,,,,
May,0.49,1.07,0.80,2.12,2.78,1.44,1.21,1.33,,,,
June,2.45,0.22,1.27,0.22,2.12,0.08,3.34,3.31,,,,
July,3.43,0.03,2.99,2.81,3.35,3.36,1.98,2.08,,,,
August,1.76,0.69,2.13,1.28,2.65,2.02,1.05,3.62,,,,
September,2.86,1.56,1.56,1.04,2.84,1.83,1.73,4.24,,,,
October,0.81,1.04,0.88,4.67,3.11,2.12,2.15,0.82,,,,
November,1.10,1.85,1.07,1.20,2.02,1.40,4.10,2.58,,,,
December,1.51,0.92,2.86,1.79,2.42,2.15,0.29,3.35,,,,
Total,19.84,11.06,20.35,21.62,28.30,20.59,23.27,30.99,,,,
Calc annual,19.84,11.06,20.35,21.62,28.30,20.59,23.27,30.99,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,
