"CARDIFF W.W. (NANT GWINEU) OLD GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4151,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.68,9.16,5.95,5.05,6.96,6.20,8.07,6.42,11.61,2.69,11.44,
February,3.09,0.17,8.55,13.28,0.63,10.34,5.62,4.70,7.18,1.44,0.66,
March,6.00,6.97,4.49,2.10,3.03,1.21,1.45,6.01,5.08,1.06,3.91,
April,9.20,1.06,3.69,4.51,5.34,4.03,3.47,2.13,1.60,0.93,5.18,
May,4.37,2.29,1.34,3.73,5.46,7.35,3.70,2.69,0.78,5.94,2.84,
June,4.73,0.35,2.19,1.20,3.37,0.00,2.48,5.33,6.09,4.62,3.08,
July,7.20,3.09,6.32,4.11,6.14,3.33,3.53,4.90,4.16,5.63,6.80,
August,2.42,6.46,4.75,4.75,7.66,4.89,6.08,9.48,5.24,5.13,7.21,
September,5.38,3.25,4.26,5.06,9.62,4.80,3.04,8.61,2.12,2.14,7.61,
October,4.94,2.12,1.36,10.51,8.27,8.14,5.98,5.35,11.68,9.58,9.89,
November,3.60,4.59,2.46,4.51,4.65,3.33,11.78,5.69,10.62,16.82,10.08,
December,7.23,7.44,7.57,5.46,8.24,4.82,0.60,3.46,4.93,18.58,7.49,
Total,66.84,46.95,52.93,64.27,69.37,58.44,55.80,64.77,71.09,74.56,76.19,
Calc annual,66.84,46.95,52.93,64.27,69.37,58.44,55.80,64.77,71.09,74.56,76.19,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
