"BALQUHIDDER, STRONVAR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5526,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,9.64,5.15,8.89,8.22,7.22,6.19,14.79,2.60,7.80,6.72,,
February,9.32,12.31,8.23,6.59,13.83,11.89,9.77,1.12,13.13,1.15,,
March,5.42,2.59,8.23,10.86,8.19,3.07,2.25,3.43,2.65,6.00,,
April,7.52,6.19,3.26,7.16,6.15,4.83,6.32,1.95,1.42,3.45,,
May,2.83,5.53,2.58,6.64,2.55,1.85,5.36,3.20,2.96,1.43,,
June,3.50,4.74,8.06,5.21,1.40,1.76,2.45,2.65,3.65,4.55,,
July,7.67,3.62,2.98,0.50,3.24,3.35,4.48,1.82,3.75,1.20,,
August,10.72,7.12,4.70,1.48,5.05,4.13,2.96,8.08,4.20,3.62,,
September,1.65,2.60,3.49,4.91,2.70,3.15,1.31,6.00,8.03,5.70,,
October,3.92,5.15,8.20,6.33,2.22,4.23,12.46,11.83,11.62,1.39,,
November,4.00,11.26,7.43,10.56,10.05,3.43,10.79,11.66,9.49,7.41,,
December,9.20,14.24,24.95,6.52,13.50,7.44,8.08,3.68,7.33,12.58,,
Total,75.39,80.50,91.00,74.98,76.10,55.32,81.02,58.02,76.03,55.20,,
Calc annual,75.39,80.50,91.00,74.98,76.10,55.32,81.02,58.02,76.03,55.20,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
