"BALQUHIDDER STRONVAR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5526,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,11.10,15.40,10.10,13.30,7.10,2.24,,
February,,,,,3.42,2.68,6.60,6.60,5.15,3.66,,
March,,,,,8.47,3.50,9.60,3.45,4.35,7.63,,
April,,,,,6.04,2.95,2.90,4.55,4.05,2.36,,
May,,,,,3.10,5.67,0.85,4.90,7.80,2.14,,
June,,,,,3.10,4.70,6.70,8.60,3.80,6.45,,
July,,,,,7.72,2.45,3.65,5.15,0.70,5.73,,
August,,,,,7.96,6.52,5.70,7.75,6.30,9.40,,
September,,,,,10.60,6.00,3.60,3.95,8.00,9.33,,
October,,,,,16.40,8.90,9.75,13.50,10.40,2.67,,
November,,,,,7.17,6.40,3.50,15.90,2.60,2.09,,
December,,,,,3.40,11.30,11.25,11.00,3.11,6.93,,
Total,,,,75.00,88.48,76.47,74.20,98.65,63.36,60.63,,
Calc annual,0.00,0.00,0.00,0.00,88.48,76.47,74.20,98.65,63.36,60.63,,
Difference,NaN,NaN,NaN,75.00,0.00,0.00,0.00,0.00,0.00,0.00,,
