"BALQUHIDDER, STRONVAR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5526,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.83,12.71,10.00,8.38,6.30,8.28,13.98,11.91,17.07,2.42,14.35,
February,15.50,1.81,8.42,9.70,1.59,6.21,5.60,3.13,8.33,1.93,0.86,
March,8.75,12.40,3.33,3.70,0.60,2.08,6.39,5.54,7.01,0.72,4.64,
April,2.82,1.24,3.60,3.87,3.14,6.84,3.10,3.94,2.82,1.40,1.43,
May,7.92,4.98,5.19,2.60,5.88,10.32,4.26,2.57,1.47,5.06,3.09,
June,2.15,0.60,3.24,1.60,2.56,0.46,4.52,4.78,5.06,2.78,2.33,
July,4.98,4.78,5.32,4.53,7.07,2.55,2.64,5.50,4.13,4.12,3.43,
August,5.27,5.88,3.62,6.86,5.03,4.54,4.87,8.09,6.21,6.73,5.66,
September,3.59,3.60,3.10,10.12,8.88,3.39,2.94,6.83,4.84,1.90,5.33,
October,5.41,4.25,3.39,11.89,5.33,7.03,4.73,8.31,11.48,8.77,11.63,
November,9.50,3.78,4.02,5.35,4.98,0.72,10.61,7.97,7.44,10.02,6.62,
December,7.07,10.41,7.62,3.67,12.91,5.06,2.51,2.09,8.04,15.40,6.63,
Total,84.79,66.44,60.85,72.27,64.27,57.48,66.15,70.66,83.90,61.25,66.00,
Calc annual,84.79,66.44,60.85,72.27,64.27,57.48,66.15,70.66,83.90,61.25,66.00,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
