STRETHAM-ORCHARD-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL513746,Long,0.219862,Lat,52.348599,Elevation,42,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,1.84,2.47,0.71,0.55,1.63,1.39,1.07,2.74,1.02,1.02,0.88,1.11,1.85,3.05,2.09,1.55,2.36,0.95,1.44,2.37,,1.46,1.56,2.02,1.39,2.27,0.92,1.9,1.78,3.18,1.43,1.5,1.8,0.73,1.27,0.93,2.22,3.13,2.87,2.49,3.67,1.33
February,,,,,,,,,,0.92,2.41,0.87,0.84,0.49,2.68,1.07,2.11,1.08,1.21,0.21,3,0.83,1.49,0.67,0.95,2.1,3.49,0.63,1.03,,0.58,0.43,1.12,2.31,0.83,1.84,1.56,2.32,1.24,0.35,0.48,2.45,0.22,1.33,0.34,1.64,2.41,2.9,0.45,0.41,2.16
March,,,,,,,,,,0.6,0.64,1.74,0.9,2.02,1.13,1.84,1.28,0.89,1.6,2.34,0.91,1.85,2.66,1.69,3.15,1.1,2.85,1.61,0.59,,1.36,0.79,1.62,1.64,0.72,0.95,0.32,1.25,0.99,0.03,1.23,0.25,1.32,1.84,1.24,0.64,0.58,3.14,0.29,1.85,2.45
April,,,,,,,,,,1.58,0.82,2.21,1.01,1.59,0.67,1.71,1.03,2.06,2.71,1.39,1.69,0.84,0.19,1.77,0.53,0.51,1.19,1.19,2.55,,2.51,1.49,2.43,0.97,2.85,1.39,2.15,1.63,0.88,0.83,1.84,2,2.26,0.97,1.98,2.47,1.25,2.56,0.42,1.94,1.29
May,,,,,,,,,,1.64,1.36,0.71,2.5,2.26,1.85,1.4,1.1,3.14,0.9,1.54,2.33,0.88,1.51,2.17,0.79,1.57,1.48,0.69,3.44,,1.45,1.01,1.35,0.61,3.07,1.82,1.48,0.47,2.11,1.26,3.54,2.7,4.1,1.51,0.47,0.7,1.22,3.66,1.37,0.84,1.72
June,,,,,,,,,,0.73,1.93,1.58,2.69,2.94,0.53,2.59,4.38,1.55,1.29,4.87,1.43,2.8,3.04,1.07,1.81,1.07,2.01,1.98,0.61,,1.13,0.4,1.12,0.48,2.11,0.33,2.06,2.33,2.14,0.79,0.51,2.12,0.66,2.24,2.19,1.77,3.31,1.89,0.42,1.38,0.47
July,,,,,,,,,,1.6,1.08,1.47,1.53,5.66,2.56,0.75,1.27,2.11,3.32,3.81,3.83,0.41,3.44,0.85,1.83,4.09,1.46,3.12,3.02,,3.15,0.23,3.27,1.7,2.27,1.56,2.7,2.27,1.91,1.16,3.54,2.79,2.19,1.59,1.21,0.77,4.9,1.94,1.1,1.2,3.71
August,,,,,,,,,,1.11,2.41,1.39,2.9,3.07,1.73,2.23,0.73,1.56,1.93,1.69,2.34,1.6,8.11,1.94,2.43,2.56,2.32,3.82,0.74,,1.22,0.75,2.54,2.69,2,1.83,1.33,2.13,1.29,0.57,2.1,4.38,2.1,0.83,1.91,1.43,0.68,1.81,2.66,3.25,0.11
September,,,,,,,,,,2.3,0.46,0.87,0.69,2.4,1.36,2.76,0.78,0.58,1.96,2.57,0.95,1.54,1.55,1.76,0.65,1.14,1.32,2.29,6,,1.75,1.12,2.25,2.24,2.02,2.81,2.24,3.43,0.98,0.47,4.05,2.63,1.64,1.86,1.29,3.69,2.41,3.07,2.39,1.92,0.49
October,,,,,,,,,,2.35,2.06,2.28,1.47,4.85,1.57,1.52,3.02,2.2,1.03,3.37,2.14,1.99,1.83,2.75,2.6,0.74,1.61,3.06,1.29,,0.5,1.1,0.26,3.57,3.39,2.74,2.07,1.94,2.57,2.42,0.79,0.65,3.46,1.88,1.58,1.88,1.47,2.19,2.24,3.91,1.84
November,,,,,,,,,,2.4,1.75,1.33,1.13,2.13,1.04,1.79,3.34,2.36,0.9,0.35,2.13,2.68,2.09,1.95,2.12,2.19,2.18,1.18,1.89,,0.58,1.47,1.12,1.41,2.41,1.27,3.16,2.13,1.48,3.7,3.61,1.68,1.23,1.38,1.29,3.37,2.26,1.56,2.14,3.2,6.19
December,,,,,,,,,,1.06,2.02,2.15,0.98,1.17,1.68,0.85,2.03,2.65,1.73,2.88,4.1,3.73,2.45,0.69,4.91,2.85,2.41,0.66,2.41,,1.4,1.18,1.57,1.74,2.75,1.42,0.53,2,1.73,2.87,1.98,0.72,0.41,0.46,3.72,1.68,1.66,2.52,2.62,1.22,1.56
Total,,,,,,,,,,18.13,19.41,17.31,17.19,30.21,18.19,19.58,23.81,21.2,19.6,25.9,25.96,21,31.41,19.4,23.32,22.28,23.27,21.67,25.94,,17.09,11.53,20.67,20.75,26.69,18.88,21.5,23.68,20.5,15.88,25.17,24.17,20.32,17.16,18.15,22.26,25.28,30.11,18.59,24.79,23.32
