MULL QUINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM415540,Long,-6.213916,Lat,56.60637,Elevation,35,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,6.87,7.26,5.81,5.9,1.29,5.09,1.02,5.48,6.5,7.51,4.97,6.17,6.76,5.56,7.68,10.05,5.84,6.67,3.34,6.74,1.7,3.79,1.56,5.41,5.74,7.58,4.49,5.71,6.69,7.13,4.29,6.81,4.59,6.02,6.5,5.54,5.02,4.16,6.21,4.69,8.16,5.89,2.99,3.88,5.43,7.33,9.85,6.43,8.03,,,,,,,
February,,,,,,1.27,4.81,6.17,2.11,2.9,6.7,4.23,5.19,8.16,7.06,8,3.07,5.17,2.7,4.42,1.05,2.38,1.99,5.87,7.53,0.43,4.16,3.3,6.8,4.19,4.24,3.33,2.57,7.92,5.47,5.03,4.65,4.52,4.79,3.62,7,6.8,3.62,3.28,7.83,5.67,5.56,1.19,9.32,1.08,6.58,2.71,8.11,4.06,,,,,,,
March,,,,,,2.04,7.24,2.73,2.9,3.15,2.68,3.44,5.81,2.1,5.98,3.73,3.91,3.54,3.14,4.04,6.87,4.19,1.58,3.15,5.14,4.27,7.47,7.55,3.28,5.55,0.39,3.01,5.78,7.77,3.95,7.93,2.68,5.06,5.9,1.62,3.64,2.17,4.44,7.8,3.92,4.11,1.01,1.88,2.59,4.24,7.08,8.6,3.02,1.95,,,,,,,
April,,,,,,2.17,2.58,1.88,2.67,1.82,4.5,0.97,4.28,3.43,2.03,2.28,3.48,3.53,2.74,2.52,2.25,1.46,1.99,1.8,1.75,2.96,2.93,3.74,4.27,5.12,3.86,4.44,3.33,2.35,6.17,3.14,2.95,3.54,1.33,4.03,4.96,4.56,3.36,5.16,4.26,4.71,3.45,2.67,2.26,3.92,2.02,3.18,3.41,3.43,,,,,,,
May,,,,,,4.3,0.64,2.63,2.25,3.02,2.14,2.6,4.61,3.2,3.53,2.91,2.47,1.39,4.18,2.52,2.07,1.54,6.15,3.02,4.2,0.84,1.52,3.95,2.76,2.39,4.41,1.95,2.58,3.32,3.84,3.4,4.4,3.74,2.77,3.62,2.9,4.39,2.81,3.83,2.38,0.82,4.1,3.86,3.49,2.22,6.22,4,6.59,3,,,,,,,
June,,,,,0.52,3.77,6.5,7.33,3.25,2.84,3.42,6.37,4.82,3.83,1.21,3.49,2.01,2.65,3.55,1.51,6.64,2.02,3.25,0.65,3.88,0.77,4.82,3.28,3.55,3.23,3.56,4.67,1.36,2.34,3.84,1.24,1.3,3.48,3.7,1.19,1.92,2.62,5.08,2.8,2.45,0.99,2.13,2.79,2.96,6.42,1.88,1.69,3.87,3.51,,,,,,,
July,,,,,3.96,2.41,4.51,5.31,1.74,7.54,2.18,7.42,5.26,2.15,4.83,3.87,4.27,4.99,3.93,1.62,6.05,2.36,4.37,5.05,4.75,5.12,4.43,4.99,2.91,4,4.73,1.87,3.51,5,2.87,3.75,4.49,2.83,4.36,4.73,3.96,4.62,4.56,0.96,3.12,4.16,3.11,1.22,4.96,1.86,5.47,3.99,4.51,5.76,,,,,,,
August,,,,,5.43,7.79,5.01,4.15,3.14,5.16,1.19,5.56,3.1,6.17,5.42,1.92,3.19,2.92,5.69,6.3,5.88,7.62,5.12,3.67,5.71,5.95,6.36,4.12,6.45,1.86,6.68,6.04,4.54,8.08,5.84,4.2,3.55,7.99,4.69,3.75,7.11,3.64,3.8,2.11,4.53,1.95,3.91,3.49,5.88,6.21,3.45,4.16,4.18,,,,,,,,
September,,,,,11.23,4,2.71,2.57,6.58,11.57,5.26,3.32,7.37,2.85,4.41,10.75,5.9,3.81,2.81,3.85,5.86,7.11,7.37,4.85,0.14,5.42,5.78,5.84,7.05,6.9,5.97,5.65,6.72,3.22,4.61,5.96,4.44,1.79,7.05,2.41,2.71,5,2.45,3.11,3.79,1.4,3.25,5.24,5.61,7.5,6.04,3.47,3.38,,,,,,,,
October,,,,,9.82,4.49,7.85,7.52,7.72,4.06,1.55,3.84,6.23,8.12,9.14,5.13,3.95,4.97,4.69,5.26,7.83,8.37,4.25,9.31,2.43,4.23,4.58,3.59,3.93,4.66,8.52,9.82,4.79,11.51,5.3,6.21,7.47,3.8,2.3,7.99,3.13,3.5,6.52,5.44,2.95,2.38,7.87,12.52,8.14,3.89,4.73,5.51,3.77,,,,,,,,
