"LUTON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1159,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.21,1.99,2.11,1.51,2.67,1.47,2.89,2.71,3.79,1.20,3.24,
February,0.39,0.21,2.41,3.44,0.64,3.70,2.58,3.44,1.56,0.65,0.83,
March,1.50,0.92,1.98,2.34,1.05,1.37,0.08,2.02,1.75,0.01,1.56,
April,3.99,1.00,3.26,1.54,2.80,1.44,3.33,1.58,0.92,1.62,2.46,
May,1.78,1.16,1.07,1.46,4.93,1.91,2.19,0.65,1.27,1.50,2.49,
June,2.09,0.27,1.20,0.59,2.09,0.15,2.99,3.12,1.78,0.90,0.56,
July,3.59,0.22,4.08,3.71,4.37,4.23,2.49,2.61,2.61,1.22,2.17,
August,0.99,0.95,2.21,3.07,2.86,2.52,0.74,4.49,2.62,0.45,2.50,
September,2.07,1.68,2.44,2.32,2.83,2.77,1.80,4.50,0.55,0.17,4.12,
October,1.39,0.80,0.86,4.44,4.24,3.53,2.27,2.39,3.90,3.94,1.08,
November,1.42,2.30,1.34,1.85,2.98,1.63,4.31,2.73,2.38,5.67,4.23,
December,2.03,1.80,2.62,2.13,3.50,1.58,0.39,2.97,2.49,5.04,2.62,
Total,23.45,13.30,25.58,28.40,34.96,26.30,26.06,33.21,25.62,-999.00,27.86,
Calc annual,23.45,13.30,25.58,28.40,34.96,26.30,26.06,33.21,25.62,22.37,27.86,
Difference,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-1021.37,0.00,
