"MANCHESTER MARKET STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR425,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,2.67,2.55,4.94,2.57,2.35,3.57,2.07,2.06,4.67,,
February,,1.19,0.80,1.02,3.55,1.59,1.62,2.90,6.56,1.95,,
March,,2.54,5.14,1.28,3.76,2.60,2.61,1.17,3.16,0.58,,
April,,1.36,0.16,3.48,1.19,2.15,3.20,3.05,1.44,1.25,,
May,,2.95,2.62,3.40,0.09,1.28,1.29,5.26,1.28,3.15,,
June,,2.98,2.60,1.99,1.56,3.47,2.51,3.13,5.96,1.64,,
July,,5.54,3.40,5.17,3.51,3.79,7.72,1.15,3.55,4.88,,
August,,3.48,1.89,2.95,2.35,7.17,5.03,4.54,6.20,2.62,,
September,,4.67,2.69,-999.00,4.14,3.55,0.78,5.89,3.43,4.75,,
October,,5.05,2.36,-999.00,2.18,4.15,4.99,5.66,5.58,3.59,,
November,,3.50,4.56,5.23,1.78,2.94,2.45,3.56,2.61,4.07,,
December,,5.26,2.78,0.49,0.07,6.38,1.58,4.98,3.40,2.92,,
Total,,41.19,31.55,38.16,26.75,41.42,37.35,43.36,45.23,36.07,,
Calc annual,0.00,41.19,31.55,29.95,26.75,41.42,37.35,43.36,45.23,36.07,,
Difference,NaN,0.00,0.00,8.21,0.00,0.00,0.00,0.00,0.00,-0.00,,
