"LISS (CLAYTON COURT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,461/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,4.66,6.16,2.23,,
February,,,,,,,,0.74,2.16,3.88,,
March,,,,,,,,0.40,1.55,3.50,,
April,,,,,,,,0.10,2.85,2.57,,
May,,,,,,,,1.82,1.75,1.47,,
June,,,,,,,,0.95,1.60,0.34,,
July,,,,,,,,2.52,4.75,2.89,,
August,,,,,,,,1.80,2.30,-999.00,,
September,,,,,,,,2.39,1.48,1.38,,
October,,,,,,,,4.68,6.10,5.07,,
November,,,,,,,,6.50,8.15,9.65,,
December,,,,,,,,3.73,2.63,2.35,,
Total,,,,,,,,30.29,41.48,35.33,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.29,41.48,35.33,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,,
