"HAYDON BRIDGE (SHAFTOE TRUST SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3559/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.47,3.49,2.91,1.73,4.42,1.64,2.31,6.92,1.64,2.79,,
February,3.76,1.51,2.45,1.67,1.98,1.09,4.08,1.98,2.44,5.02,,
March,3.13,1.00,1.28,0.82,0.63,1.23,4.95,1.35,0.58,0.91,,
April,1.77,1.39,1.74,1.18,2.08,1.04,4.80,2.24,1.96,2.62,,
May,2.16,1.22,3.50,2.29,3.79,2.21,1.88,1.09,0.96,2.09,,
June,0.92,1.34,4.72,1.75,2.04,2.25,3.38,2.31,0.64,1.81,,
July,1.04,2.96,2.08,2.96,1.32,4.39,4.94,1.27,2.60,2.83,,
August,3.88,3.24,3.99,1.06,2.06,3.63,0.17,3.87,2.06,4.21,,
September,0.42,3.00,3.13,6.46,1.46,3.95,0.98,2.95,1.47,3.95,,
October,4.68,3.75,4.07,2.29,3.30,0.67,0.92,1.94,3.75,1.64,,
November,2.29,0.54,3.89,6.73,0.51,3.58,3.18,2.32,3.29,3.95,,
December,0.69,2.54,1.08,2.49,0.46,1.92,2.08,2.68,5.47,1.78,,
Total,27.21,25.98,34.84,31.43,24.05,27.60,33.67,30.92,26.86,33.60,,
Calc annual,27.21,25.98,34.84,31.43,24.05,27.60,33.67,30.92,26.86,33.60,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
