"MYDDLE (MARTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2308,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.86,1.57,1.96,2.43,3.04,2.31,4.50,1.19,4.64,
February,,,3.36,3.39,0.65,4.81,1.76,1.67,2.22,0.54,0.81,
March,,,2.37,1.58,1.50,1.24,0.55,2.12,1.86,0.39,3.17,
April,,,2.53,2.20,2.67,1.45,1.73,2.18,1.34,0.84,2.94,
May,,,0.90,3.36,6.62,2.71,3.28,1.35,0.94,1.82,2.52,
June,,,0.95,0.62,3.07,0.00,1.40,4.01,4.34,2.06,1.18,
July,,,3.58,2.82,4.79,3.02,2.23,2.25,1.53,1.72,3.94,
August,,,2.41,3.05,3.59,3.55,2.86,4.57,3.70,2.43,2.48,
September,,,2.50,1.88,3.34,2.96,1.83,3.58,1.49,1.72,3.63,
October,,,0.49,4.16,4.23,3.13,2.25,2.64,3.56,2.89,4.03,
November,,,0.84,2.16,1.60,1.67,5.03,3.74,4.06,5.39,3.06,
December,,,4.00,3.29,3.56,2.95,0.71,2.02,2.18,5.10,4.07,
Total,,,27.79,30.08,37.58,29.92,26.67,32.44,31.72,26.09,36.47,
Calc annual,0.00,0.00,27.79,30.08,37.58,29.92,26.67,32.44,31.72,26.09,36.47,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
