Rainfall at,DURHAM OBSERVATORY
,
Station no,,
,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869
January,3.31,1.21,1.79,2.89,1.02,1.02,1.00,,,,
February,1.46,2.56,1.18,0.42,1.51,1.38,1.47,,,,
March,1.66,1.83,3.98,1.86,2.46,1.04,3.07,,,,
April,0.62,1.55,1.06,0.63,1.22,1.06,1.94,,,,
May,2.33,0.72,2.17,1.42,1.47,3.70,1.04,,,,
June,3.97,2.94,2.17,4.41,1.50,0.76,1.86,,,,
July,3.17,3.17,1.50,1.00,0.75,1.74,3.50,,,,
August,2.73,1.37,3.20,1.94,1.24,4.33,2.74,,,,
September,1.61,2.50,1.24,2.01,1.23,0.01,4.43,,,,
October,1.92,1.27,1.57,3.44,5.54,6.29,1.06,,,,
November,2.79,4.01,-999.00,2.54,2.11,1.89,1.50,,,,
December,4.76,1.15,1.07,1.53,3.18,1.58,1.50,,,,
Total,30.33,24.28,21.82,24.09,23.23,24.80,25.11,,,,
Calc annual,30.33,24.28,20.93,24.09,23.23,24.80,25.11,0.00,0.00,0.00,
Difference,0.00,0.00,0.89,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
