GLENDEVON (WETHER HILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN9248505405,Long,-3.7358,Lat,56.229,Elevation,1408,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,7.71,3.82,5.28,4.18,5.91,8.05,7.74,11.24,1.46,6.27,3.21,6.71,5.65,8.77,1.56,4.41,4.79,7.9,5.68,1.71,3.5,4.1,7.26,8.46,3.17,6.38,6.12,8.37,6.47,4.25,5.25,2.33,2.33,4.19,2.75,,,,,
February,,1.33,2.88,4.75,0.72,5.02,6.73,2.86,6.51,1.59,0.39,3.09,0.09,3.04,0.79,6.18,2.79,3.89,2.15,8.19,2.2,5.85,2.05,6.22,2.34,8.17,4.23,3.5,6.52,7.1,5.75,3.97,1.23,3.15,4.55,1.52,,,,,
March,,10.14,3.8,2.63,0.89,1.18,3.45,4.37,4.38,0.79,3.47,0.85,3.29,3.61,2.62,2.13,2.53,1.62,4.42,3.8,4.4,1.95,4.3,3.23,0.43,5.36,4.63,5.72,7.12,2.08,4.25,3.27,5.35,2.65,5.1,1.47,,,,,
April,,1.26,2.89,2.85,2.51,5.27,3.19,2.55,2.23,1.02,1.57,2.51,4.72,2.17,5.46,5.1,1.24,2.86,0.69,2.88,5.01,2.5,5.2,4.27,4.31,2.14,1.47,9.85,4.25,5.67,4.33,4.83,2.62,3.4,2.04,3.83,,,,,
May,,3.62,4.65,1.91,6.2,6.58,3.75,2.98,2.12,4.56,2.66,4.97,4.2,2.42,2.79,0.43,1.59,3.23,5.73,1.99,1.68,4.45,5.04,4.29,3.57,6.82,1.6,3.8,4.55,3.35,2.35,1.62,1.82,3.75,7.35,5.17,,,,,
June,,0.38,1.49,2.25,3.15,0.76,4.88,5.07,5.39,2.95,3.26,6.7,2.06,2.26,2.7,4.62,2.02,2.79,6.41,2.81,1.04,1.06,1.25,5.15,5.08,6.09,4.46,4.22,8.27,1.47,2.55,3.85,5.15,2.48,3.69,3.54,,,,,
July,,4.19,6.11,3.91,7.65,1.83,3.5,4.82,3.95,4.51,5.11,7.83,5.03,4.7,3.49,1.15,4.83,4.43,5.3,5.59,6.99,4.7,3.55,3.23,4.27,4.55,5.38,4.67,6.27,2.35,6.75,5.2,3.15,7.05,3.15,,,,,,
August,,8.85,2.57,7.02,5.77,3.99,3.36,7.57,5.95,6.79,6.73,3.04,2.01,2.65,5.66,4.1,2.94,4.35,3.52,1.37,1.75,5.2,8.2,6.85,3.75,2.73,6.47,0.05,12.04,4.54,7.92,7.83,5.75,3.59,4.85,,,,,,
September,,2.47,2.48,7.15,7.05,3.56,4.68,7.56,5.34,1.38,6.37,2.05,3.22,2.33,6.1,8.12,3.8,3.46,5.59,2.46,3.3,1.66,7.9,5.43,4.16,6.93,8.43,5.2,6.22,2.72,11.03,4.76,4.36,6.68,8.41,,,,,,
October,,5.82,3.18,7.9,4.3,4.36,4.83,6.93,9.24,6.83,7.88,4.29,7.56,4.36,7.46,9.71,4.69,4.44,8.26,3.65,4.7,5.1,5.43,11.27,6.28,7.93,0.42,4.52,7.2,6.72,6.03,1.47,5.72,4.42,10.72,,,,,,
November,,2.83,3.83,3.2,4.07,1.06,8.24,4.44,6.47,6.95,5.99,10.58,4.52,2.7,2.24,6.19,3.82,0.69,9.88,10.17,6.5,5.05,1.33,2.73,9.58,0.93,9.9,6.1,4.84,5.73,6.15,9.28,2.55,8.74,12.23,,,,,,
December,,8.64,4.87,3.08,8.21,3.75,1.61,0.87,5.19,7.69,4.53,4.77,10.69,1.6,7.87,2.46,7.29,2.33,4.71,2.47,4.67,4.8,7.09,4.62,6.73,5.15,6.68,3.37,7.41,8.47,2.63,10.33,5.47,7.5,9.74,,,,,,
Total,,57.24,42.57,51.93,54.7,43.27,56.27,57.76,68.01,46.52,54.23,53.89,54.1,37.49,55.95,51.75,41.95,38.88,64.56,51.06,43.95,45.82,55.44,64.55,58.96,59.97,60.05,57.12,83.06,56.67,63.99,61.66,45.5,55.74,76.02,,,,,,
