BASSENTHWAITE ARMATHWAITE HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY207325,Long,-3.231456,Lat,54.681288,Elevation,305,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3649/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,0.97,,7.37,4.46,2.36,3.58,4.91,3.68,2.22,6.15,1.76,4.5,3.39,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,5.66,6.15,4.95,,,,,,
February,,,,,,,,2.96,,3.06,4.8,1.76,0.94,6.45,3.45,2.7,2.82,1.89,3.31,3.72,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,2.69,3.68,2.23,,,,,,
March,,,,,,,,5.58,,2.79,0.62,2.54,2.67,7.17,2.91,3.86,2.39,4.01,4.07,4,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,2.11,1.32,0.55,,,,,,
April,,,,,,,,1.92,,3.31,2.57,2.5,2.49,1.93,2.94,3.65,1.24,2.64,1.92,2.67,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.06,2.42,2.2,,,,,,
May,,,,,,,,2.33,,3.39,2.3,1.49,2.18,2.53,2.55,2.18,4.69,3.65,2.67,1.52,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,2.79,3.92,2.71,,,,,,
June,,,,,,,,3.78,,1.08,2.64,2.26,1.37,1.05,2.06,1.51,1.68,4.35,2.2,2.57,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.96,3.65,4.9,,,,,,
July,,,,,,,,1.91,,2.55,2.13,1.2,3.14,4.22,2.42,1.92,2.44,1.47,4.35,6.85,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,6.04,3.49,3,,,,,,
August,,,,,,,,5.68,,2.04,7.01,4.82,1.93,7.01,3.67,2.99,5.56,3.73,5.3,2.81,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,5.38,7.86,3.92,,,,,,
September,,,,,,,,4.48,,7.5,3.2,2.29,1.82,4.79,1.73,3.59,1.19,0.28,4.05,2.42,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,7.12,5.4,5.68,,,,,,
October,,,,,,,,2.3,,5.54,6.58,5.48,3.77,9.92,2.04,3.44,7.27,9.24,1.27,7.76,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,6.11,7.46,5.2,,,,,,
November,,,,,,,,6.46,,5.46,4.19,6.37,2.39,3.51,3.94,3.67,4.3,4.41,3.65,2.55,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,2.7,1.54,2.84,7.76,,,,,,
December,,,,,,,,5.92,,2.95,6.52,5.63,4.3,3.67,5.09,2.96,3.74,6.75,2.93,6.4,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,2.72,6.09,2.81,,,,,,,
Total,,,,,,,,44.29,,47.04,47.02,38.7,30.58,57.16,36.48,34.69,43.47,44.18,40.22,46.66,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.33,48.55,51,,,,,,,
