"STEEPLE ASTON THE GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.15,2.05,0.72,2.18,1.95,2.96,0.83,1.84,0.70,2.47,,
February,0.68,0.02,0.68,2.68,1.83,0.17,0.43,2.76,1.44,2.69,,
March,1.05,1.24,0.68,0.21,1.78,2.21,2.30,3.50,0.78,0.51,,
April,1.38,0.69,0.81,0.22,2.29,1.75,0.79,1.65,1.74,2.02,,
May,1.47,3.83,1.21,1.51,2.16,0.33,0.24,1.10,3.41,1.41,,
June,2.00,1.46,2.53,0.69,2.05,0.75,2.20,2.27,1.19,1.00,,
July,3.09,2.31,2.35,4.39,3.00,3.63,1.27,0.88,1.00,1.23,,
August,2.13,4.33,2.77,1.60,2.62,2.14,1.79,4.10,1.56,1.07,,
September,1.52,0.99,2.75,0.92,2.97,0.97,5.09,2.08,1.01,2.83,,
October,1.25,6.02,3.19,2.40,3.39,3.37,2.92,1.73,4.19,3.21,,
November,2.31,1.84,1.74,2.12,4.13,4.72,1.21,1.45,2.51,2.13,,
December,0.57,3.72,0.97,2.14,2.55,2.15,3.56,3.05,2.83,1.19,,
Total,19.60,28.50,20.40,21.06,30.72,25.15,22.63,26.41,22.36,21.76,,
Calc annual,19.60,28.50,20.40,21.06,30.72,25.15,22.63,26.41,22.36,21.76,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
