"ALEXANDRA PARK, GROVE AVENUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8096,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.73,,,,,,,,,,,
February,0.56,,,,,,,,,,,
March,1.40,,,,,,,,,,,
April,3.79,,,,,,,,,,,
May,1.35,,,,,,,,,,,
June,2.09,,,,,,,,,,,
July,4.01,,,,,,,,,,,
August,1.76,,,,,,,,,,,
September,3.42,,,,,,,,,,,
October,1.42,,,,,,,,,,,
November,1.24,,,,,,,,,,,
December,2.55,,,,,,,,,,,
Total,26.32,,,,,,,,,,,
Calc annual,26.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
