"WETHERBY, STOCKFIELD PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE368492,Long,-1.440931,Lat,53.937615,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.07,2.15,3.34,2.62,1.84,5.47,1.82,3.89,1.97,1.69,,1.85,1.53,3.72,3.23,3.07,4.79,2.19,3.85,3.39,3.99,3.47,2.91,2.44,2.56,5.37,0.88,,2.57,2.39,,1.7,4.06,3.6,1.15,3.3,,1.23
February,,,,3.75,0.81,3.65,2.1,1.14,2.03,0.73,0.7,2.35,0.26,,0.48,2.54,2.42,5.08,1.76,2.26,1.89,3.22,1.5,0.8,1.34,2.54,2.72,3.21,1.16,1.07,,2.76,0.32,,2.46,3.13,1.49,2.29,,,0.56
March,,,,1.51,1.71,0.79,0.95,1.56,2.79,0.26,2.42,0.63,1.33,,1.98,0.82,1.78,2.25,0.18,1.99,1.98,3.06,2.57,0.75,0.89,0.78,0.94,5.65,0.9,0.89,,2.87,1.73,,1.62,2.49,1.02,1.6,,,0.82
April,,,,1.61,1.74,3.06,0.97,1.4,0.71,1,2.98,3.55,2.28,,2.64,1.54,1.76,3.08,0.03,1.07,2.65,1.71,1.27,1.46,2.05,1.29,1.65,2.62,1.97,2.12,,1.04,0.56,,0.19,1.89,2.37,0,1.99,3.41,0.1
May,,,,2.27,4.06,3.83,2.24,1.67,2.39,1.19,2.18,1.95,5.34,,1,0.77,1.74,3.08,2.98,1.8,1.46,1.49,2.54,2.19,1.28,1.95,2.3,3.24,0.79,1.84,,4.51,1.58,,3.54,5.21,0.7,1.27,,0.43,1.03
June,,,,0.77,1.29,0.04,3.69,2.7,6.38,1.26,1.46,4.25,0.81,,2.81,2.42,4.29,1.82,2.32,1.64,0.19,0.27,0.8,1.6,2.98,2.3,1.69,3.21,3.37,0.52,,0.5,1.71,,1.73,3.15,3.32,3.05,3.59,0.93,1.95
July,,,,2.64,3.3,1.05,1.87,3.59,0.56,2.81,9.71,4.08,3.92,,1.67,0.27,3.42,2.14,4.55,5.08,6.74,3.16,2.09,1.26,2.4,1.56,4.21,1.68,0.78,2.16,,2.18,1.24,,1.33,0.86,4.42,3.6,3.75,0.87,3.37
August,,,,2.59,2.87,1.78,2.65,5.65,3.95,2.1,3.04,3.17,1.26,,1.01,1.76,1.6,1.23,3.66,1.35,0.56,2.85,2.51,2.53,2.82,2.8,4.35,0.3,4.12,1.65,5.67,5.57,2.43,,6.89,1.34,6.75,4.66,2.32,0.45,3.48
September,,,,2.54,2.6,2.45,1.31,3.56,0.5,0.55,3.8,4.98,2.46,,1.66,5.31,4.82,0.87,2.11,1.91,2.12,0.52,1.6,3.12,4.68,2.02,4.08,1,0.98,0.7,2.18,2.23,2.95,,1.72,2.65,3.28,4.55,2.72,0.07,8.27
October,,,,2.68,2.74,3.22,3.07,2.16,4.61,2.68,2.32,1.03,3.2,,1.47,4.95,1.91,2.5,4.07,1.96,3.39,3.15,2.33,1.47,2.55,3.83,1.2,1.06,0.97,2.7,1.18,0.96,1.88,,3.86,3.2,1.1,2.6,,2.3,9.1
November,,,,2.3,2.14,1.97,4.73,3.02,3.56,3.91,3.89,4.05,2.05,,1.84,3.97,3.2,2.1,3.19,3.18,3.7,2.86,1.16,2.3,4.21,0.34,5.46,1.79,0.93,4,4.13,6.6,1.04,,4.97,2.52,0.53,2.47,1.3,3.14,7.43
December,,,,3.14,2.39,2.77,0.86,2.61,1.39,5.13,2.36,1.02,0.86,,5.22,2.81,2.71,2.65,5.06,2.13,2.25,0.6,2.01,1.14,2.7,1.91,2.45,2.47,2.57,2.92,1.43,2.31,0.9,,2.67,3.7,2.78,1.15,3.94,4.42,5.08
Total,,,,26.87,27.8,27.95,27.06,30.9,34.34,23.44,38.75,33.03,25.46,,23.63,28.69,33.37,30.03,32.98,29.16,29.12,26.74,23.77,22.61,31.37,24.23,33.49,28.79,23.91,21.45,,34.1,18.73,,32.68,34.2,31.36,28.39,,,42.42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1959 Jan 2.2, Feb .1, Mar 1.79 and total estimated and removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
