"PENRITH GREYSTOKE CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.73,7.53,9.84,6.39,2.81,1.01,2.95,2.50,1.58,6.35,,
February,3.86,0.82,5.40,1.30,2.56,0.86,2.89,2.30,0.70,5.99,,
March,0.67,4.93,0.22,0.78,0.51,2.45,0.20,4.08,2.79,3.93,,
April,2.76,2.06,0.87,3.98,1.45,2.23,2.46,1.88,0.53,2.60,,
May,2.72,1.00,3.11,1.71,2.58,1.07,3.66,1.50,4.08,0.20,,
June,3.94,3.39,6.59,2.95,4.85,4.91,4.19,2.11,3.36,1.72,,
July,4.94,5.41,2.70,3.54,0.17,1.85,1.70,2.76,2.57,2.28,,
August,4.49,3.55,4.66,1.94,2.22,3.70,3.39,3.97,2.71,4.64,,
September,,2.68,3.07,3.95,2.67,1.16,3.97,2.64,4.43,3.58,,
October,-999.00,4.18,3.22,3.84,1.53,6.69,2.94,2.75,4.57,3.55,,
November,5.63,1.27,5.98,2.11,2.43,2.20,1.25,2.87,2.33,5.79,,
December,2.59,1.72,12.28,0.71,5.30,1.71,6.81,5.82,3.76,3.27,,
Total,43.02,38.54,57.94,33.20,29.08,29.84,36.41,35.18,33.41,43.90,,
Calc annual,34.33,38.54,57.94,33.20,29.08,29.84,36.41,35.18,33.41,43.90,,
Difference,8.69,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,,
