"WINDSOR PARKSIDE STAINES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,2.53,0.59,0.93,2.26,2.19,0.34,,,
February,,,,0.80,0.96,0.25,0.74,0.24,1.34,,,
March,,,,1.48,0.33,2.31,0.97,0.91,1.41,,,
April,,,,2.45,0.63,0.54,2.45,1.80,0.97,,,
May,,,,1.89,3.10,1.77,3.55,0.82,0.38,,,
June,,,,2.76,1.72,0.83,1.04,2.56,0.03,,,
July,,,,3.15,0.71,7.67,1.00,2.56,0.78,,,
August,,,,2.64,1.03,1.55,2.76,3.40,0.46,,,
September,,,,1.47,0.31,2.08,2.14,4.13,0.85,,,
October,,,,3.50,2.84,4.90,2.62,5.06,1.52,,,
November,,,,0.99,1.31,1.11,0.95,1.75,0.78,,,
December,,,,1.22,1.76,1.10,1.84,0.35,1.54,,,
Total,,,,24.88,15.29,25.04,22.32,25.77,10.40,,,
Calc annual,0.00,0.00,0.00,24.88,15.29,25.04,22.32,25.77,10.40,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
