"SCA FELL PIKE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,6.30,,,,,,,,,,,
February,10.50,,,,,,,,,,,
March,-999.00,,-999.00,,,,,,,,,
April,-999.00,,18.68,6.05,,,,,,,,
May,5.48,16.89,6.63,7.75,,,,,,,,
June,6.00,6.83,8.20,3.44,,,,,,,,
July,9.56,11.30,5.68,15.88,,,,,,,,
August,11.16,10.80,8.98,7.20,,,,,,,,
September,3.53,4.72,4.00,5.19,,,,,,,,
October,,9.11,8.02,6.61,,,,,,,,
November,,,,3.20,,,,,,,,
December,,11.64,20.00,0.85,,,,,,,,
Total,86.61,71.29,81.30,56.17,,,,,,,,
Calc annual,52.53,71.29,80.19,56.17,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,34.08,0.00,1.11,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
