"OTTERDEN RECTORY FAVERSHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,,1.05,1.31,,
February,,,,,,,,,1.05,1.33,,
March,,,,,,,,,1.19,1.87,,
April,,,,,,,,,1.72,2.32,,
May,,,,,,,,,2.59,2.29,,
June,,,,,,,,,0.89,2.19,,
July,,,,,,,,,4.16,2.55,,
August,,,,,,,,,3.33,1.90,,
September,,,,,,,,,1.20,4.95,,
October,,,,,,,,,1.68,4.46,,
November,,,,,,,,,1.63,4.34,,
December,,,,,,,,,2.44,4.63,,
Total,,,,,,,,,22.93,34.14,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.93,34.14,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
