"CRAPSTONE BUCKLAND MONACHORUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,5.54,2.73,,,
February,,,,,,,,2.56,1.56,,,
March,,,,,,,,5.03,2.22,,,
April,,,,,,,,5.45,7.40,,,
May,,,,,,,5.38,4.66,4.37,,,
June,,,,,,,,1.84,1.71,,,
July,,,,,,,,3.00,3.30,,,
August,,,,,,,,0.70,4.36,,,
September,,,,,,,,3.50,3.67,,,
October,,,,,,,,5.58,3.17,,,
November,,,,,,,,2.22,2.36,,,
December,,,,,,,,1.95,7.19,,,
Total,,,,,,,,42.03,44.04,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,5.38,42.03,44.04,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,,
