"WELL HEAD, NR HALIFAX",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,2.60,2.10,5.52,3.92,3.42,0.63,3.43,2.44,1.40,2.35,,
February,3.35,1.30,4.25,1.30,1.59,1.74,3.40,0.90,0.20,1.60,,
March,0.60,2.30,0.56,1.43,0.94,1.71,0.30,3.25,2.20,4.65,,
April,2.60,1.00,0.50,1.87,0.40,0.94,3.30,2.75,2.30,3.96,,
May,1.50,1.17,1.15,1.31,1.87,1.47,4.10,1.66,2.10,0.41,,
June,1.60,4.17,4.40,4.90,2.60,2.90,2.36,3.55,3.19,2.39,,
July,3.85,3.54,2.10,2.44,2.73,5.15,2.16,2.27,1.80,2.90,,
August,4.45,2.56,2.43,1.94,0.92,2.26,6.38,5.75,2.35,5.83,,
September,1.20,1.66,2.74,3.20,1.86,0.55,3.50,4.20,3.75,3.83,,
October,2.30,2.93,5.22,4.25,1.62,6.85,2.45,1.15,3.56,2.93,,
November,2.75,0.80,6.37,2.40,3.51,0.96,1.27,1.40,1.47,2.43,,
December,1.35,1.20,4.88,1.50,5.04,1.60,3.95,1.45,2.16,3.28,,
Total,28.15,24.73,40.12,30.46,26.50,26.76,36.60,30.77,26.48,36.56,,
Calc annual,28.15,24.73,40.12,30.46,26.50,26.76,36.60,30.77,26.48,36.56,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
