"EAST YELL SHETLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR11,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,,,7.23,,
February,,,,,,,,,,8.48,,
March,,,,,,,,,,9.36,,
April,,,,,,,,,,4.26,,
May,,,,,,,,,,4.00,,
June,,,,,,,,,,1.46,,
July,,,,,,,,,,4.24,,
August,,,,,,,,,,3.93,,
September,,,,,,,,,,6.11,,
October,,,,,,,,,8.49,14.70,,
November,,,,,,,,,3.66,6.14,,
December,,,,,,,,,5.93,6.75,,
Total,,,,,,,,,,76.66,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.08,76.66,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
