"CLOSEBURN WALLACE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR323,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,0.10,2.50,3.00,3.10,5.10,,
February,,,,,,1.00,3.50,2.40,0.70,4.70,,
March,,,,,,2.40,1.10,4.00,1.70,4.10,,
April,,,,,,0.50,2.10,2.20,2.60,3.30,,
May,,,,,,1.60,2.00,2.20,3.70,0.50,,
June,,,,,,2.50,3.40,2.10,3.70,1.60,,
July,,,,,2.50,2.80,2.00,2.10,3.53,2.00,,
August,,,,,4.00,2.50,3.50,2.00,,2.20,,
September,,,,,1.40,0.00,2.20,2.30,3.50,4.00,,
October,,,,,3.80,5.00,2.30,3.40,5.80,3.30,,
November,,,,,2.80,1.70,0.70,2.50,2.50,3.00,,
December,,,,,4.40,3.00,5.90,4.10,4.30,5.00,,
Total,,,,,,23.10,31.20,32.30,,38.80,,
Calc annual,0.00,0.00,0.00,0.00,18.90,23.10,31.20,32.30,35.13,38.80,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,0.00,,
