"WHITTLE DEAN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3570,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,1.40,1.87,1.98,2.08,2.72,0.48,2.08,1.09,0.48,0.75,,
February,1.35,1.21,1.24,1.99,0.70,1.57,1.15,0.92,0.50,0.90,,
March,0.25,1.93,0.36,1.20,0.42,1.68,0.12,2.00,0.72,1.78,,
April,1.97,1.30,0.72,1.32,0.50,0.62,2.67,2.09,0.63,2.74,,
May,1.15,1.02,2.84,0.63,1.93,1.38,3.04,1.56,1.20,0.23,,
June,1.08,3.14,4.56,0.75,2.78,4.39,3.20,1.30,1.99,2.14,,
July,3.24,2.46,3.77,4.07,2.11,3.24,1.41,1.99,4.85,2.93,,
August,0.90,2.14,4.29,1.42,4.17,3.60,4.12,1.64,2.16,1.50,,
September,1.23,3.67,0.76,0.89,0.34,0.28,3.68,3.78,2.58,3.49,,
October,2.70,1.48,5.54,3.29,1.22,2.90,1.54,1.65,2.63,3.25,,
November,2.11,0.78,3.15,0.74,3.71,2.35,0.98,2.47,1.88,1.41,,
December,0.30,0.33,4.60,2.13,2.24,0.90,1.73,0.58,0.89,1.66,,
Total,17.68,21.33,33.81,20.51,22.84,23.39,25.72,21.07,20.51,22.78,,
Calc annual,17.68,21.33,33.81,20.51,22.84,23.39,25.72,21.07,20.51,22.78,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
