"NEWCASTLE TYNE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,2.40,,,,,,,,,
February,,,1.10,,,,,,,,,
March,,,0.60,,,,,,,,,
April,,,1.00,1.70,,,,,,,,
May,,,2.50,1.60,,,,,,,,
June,,,5.00,1.30,,,,,,,,
July,,,4.70,5.50,,,,,,,,
August,,,3.30,2.40,,,,,,,,
September,,,4.20,1.70,,,,,,,,
October,,,6.50,,,,,,,,,
November,,,5.30,,,,,,,,,
December,,,6.10,,,,,,,,,
Total,,,42.70,,,,,,,,,
Calc annual,0.00,0.00,42.70,14.20,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
