DUKINFIELD-LOWER-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ951972,Long,-2.0752864,Lat,53.47151,Elevation,435,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,2.72,1.69,3.56,1.1,2.34,2.85,2.69,5.1,3.1,2.41,2.23,4.08,4.15,5.33,2.55,2.85,2.75,2.77,3.24,3.66,7.45,1.91,4.52,5.45,3.95,2.24,1.99,1.79,3.33,,,,
February,,,,,,,,,2.64,1.89,3.5,2.9,1.16,1.21,1.59,2.77,4.42,0.67,4.84,1.18,3.49,0.35,4.24,3.94,0.86,5.71,3.19,1.34,4.47,1.04,0.33,4.16,0.25,3.16,0.28,3.45,2.28,,,,
March,,,,,,,,,2.29,2.59,0.64,1.6,4.38,3.38,5.42,1.39,1.75,1.9,1.48,4.75,2.5,2.71,2.11,1.8,1.1,1.63,1.23,3.68,1.23,1.13,2.64,0.22,2.16,2.96,2.6,1.65,1.82,,,,
April,,,,,,,,,3.43,2.96,3.54,2.48,0.99,3.6,1.52,1.39,2.44,1.37,1.09,2.13,4.27,1.35,2.63,3.13,1.56,2.1,1.72,2.64,0.81,1.63,1.97,3.57,3.39,1.57,1.5,2.94,0.98,,,,
May,,,,,,,,,2.12,1.8,3.38,1.89,2.44,2.59,2.2,1.37,2.16,2.46,2.32,1.99,4.98,2.09,1.46,3.48,5.29,4.07,4.1,1.15,0.87,2.36,1.58,2.18,3.91,1.66,2.05,0.67,0.38,,,,
June,,,,,,,,,1.92,2.4,3.76,4.72,4.05,1.97,2.1,2.27,4.46,2.55,1.93,2.18,2.96,0.46,2.43,1.07,2.9,0.11,2.6,5.23,6.8,1.18,5.1,6.06,0.38,3.02,1.8,3.6,3.13,,,,
July,,,,,,,,,4.41,5.45,4.52,0.35,3.4,1.26,4.16,4.49,2.17,2.08,4.83,2.18,6.49,1.17,4.29,5.22,3.72,2.16,2,4.05,1.52,4.11,6.18,3.72,4.6,2.3,3.26,1.47,4.34,,,,
August,,,,,,,,,2.37,3.01,4.63,2.61,6.02,2.09,2.94,4.54,2.32,4.82,3.55,3,2.27,4.84,4.17,4.55,4.92,2.68,3.98,4.84,5.94,3.89,5.23,6.53,1.36,1.41,2.25,1.45,2.5,,,,
September,,,,,,,,,3.77,2.53,0.23,3.52,1.76,1.29,2.56,0.74,2.4,2.21,9.15,1.49,2.56,0.95,3.31,3.96,2.8,3.97,3.29,6.35,1.11,1.32,3.36,3.86,3.42,1.08,2.95,5.61,4.85,,,,
October,,,,,,,,,1.1,5.38,2.86,2.13,3.14,1.25,1.7,1.25,4.49,5.21,3,1.67,1.23,2.56,0.67,3.9,4.44,3.71,3.09,2.56,3.49,4.76,4.51,1.73,7.45,4.25,4.19,5.47,3.48,,,,
November,,,,,,,,,2.36,1.23,3.49,3.1,2.23,3.43,3.36,1.38,2.46,4.04,1.5,2.41,1.12,1.94,2.47,5.25,1.37,2.3,4.45,3.66,5.08,7.97,4.1,5.4,2.44,1.37,1.35,4.26,4.21,,,,
December,,,,,,,,,2.42,5.8,2.57,4.79,4.17,2.44,4.94,5.25,2.83,1.78,7.33,5.58,2.33,4.69,3.43,3.39,3.23,2.23,1.55,0.58,1.95,6.35,2.67,1.52,1.51,0.56,4.23,3.31,3.11,,,,
Total,,,,,,,,,31.55,36.73,36.68,31.19,36.08,27.36,35.18,31.94,35,31.5,43.25,32.64,38.35,28.44,33.76,42.54,34.94,33.44,34.44,39.74,40.72,37.65,42.19,44.4,34.82,25.58,28.45,35.67,34.41,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is on the southern side of the reservoir where altitudes match. Long/Lat on records places gauge about 150m S of reservoir but is close to the Higher Reservoir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
