DOWNHAM HIGH STREET,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1463,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.85,2.11,1.46,1.98,0.97,2.87,1.79,3.47,1.91,1.48,
February,,0.40,2.42,2.78,0.84,2.01,1.61,2.27,0.93,0.36,0.71,
March,,0.72,1.83,1.57,0.67,1.16,0.27,1.57,1.26,0.18,1.03,
April,,1.15,2.01,1.13,2.37,2.29,1.59,1.57,1.03,0.62,1.94,
May,,0.90,0.81,1.43,3.24,1.77,2.06,0.82,1.60,1.38,3.08,
June,,,1.34,0.44,1.63,0.56,2.49,3.78,2.14,0.78,0.70,
July,,-999.00,4.26,2.30,1.60,1.13,1.43,1.98,2.11,2.89,4.47,
August,,,2.42,1.80,1.56,1.93,1.09,3.08,1.66,0.89,2.09,
September,,0.93,2.60,1.87,2.39,2.67,1.47,3.97,0.67,0.31,3.88,
October,,1.54,0.99,2.79,3.57,2.25,1.92,1.63,3.12,2.59,0.59,
November,,,1.19,1.30,1.97,1.81,3.28,2.73,2.20,3.50,3.07,
December,,,1.91,2.80,1.57,2.03,0.53,1.53,1.90,3.37,1.71,
Total,,,23.89,21.67,23.39,20.58,20.61,26.72,22.09,18.78,24.75,
Calc annual,0.00,7.49,23.89,21.67,23.39,20.58,20.61,26.72,22.09,18.78,24.75,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
