"LINCOLN (SESSIONS HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3022,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.57,1.75,2.51,1.71,1.79,1.36,2.33,1.44,3.35,1.90,,
February,1.72,0.14,2.82,3.74,0.77,1.66,1.18,1.39,1.03,0.79,,
March,2.80,0.63,1.53,1.49,0.79,0.80,0.53,1.51,1.66,0.32,,
April,4.29,1.02,1.78,0.93,1.32,1.55,1.79,1.61,0.67,0.70,,
May,3.04,1.86,1.01,2.89,2.30,3.67,1.61,1.00,1.29,0.83,,
June,2.46,0.53,0.77,1.19,1.19,0.05,2.70,2.88,1.46,1.25,,
July,2.41,0.33,4.10,3.97,1.71,0.69,1.45,2.13,0.90,1.06,,
August,0.88,3.16,2.75,2.79,2.85,1.35,2.09,2.71,4.32,1.85,,
September,1.66,0.67,2.57,2.37,2.11,2.58,0.98,3.44,0.19,0.43,,
October,1.27,1.49,0.92,1.49,4.08,2.23,1.93,1.49,3.51,2.59,,
November,0.56,1.65,0.98,1.98,1.11,2.50,2.23,2.52,2.55,4.33,,
December,2.08,1.47,3.09,2.44,2.21,1.35,0.64,2.73,1.65,3.56,,
Total,24.74,14.70,24.83,26.99,22.23,19.79,19.46,24.85,22.58,19.61,,
Calc annual,24.74,14.70,24.83,26.99,22.23,19.79,19.46,24.85,22.58,19.61,0.00,
Difference,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,
