BURNHAM VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,997/5,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,3.60,,
February,,,,,,,,,,2.66,,
March,,,,,,,,,,3.99,,
April,,,,,,,,,,2.45,,
May,,,,,,,,,,0.53,,
June,,,,,,,,,,1.08,,
July,,,,,,,,,,4.55,,
August,,,,,,,,,,2.26,,
September,,,,,,,,,,1.93,,
October,,,,,,,,,,0.82,,
November,,,,,,,,,,1.36,,
December,,,,,,,,,,4.87,,
Total,,,,,,,,,,30.10,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
