STREET (SEWAGE FARM),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2004/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,3.19,,,,,2.07,4.80,,,,
February,,0.38,,,,,0.60,0.85,,,,
March,,1.69,,,,,5.55,0.98,,,,
April,,0.76,,,,,1.94,1.78,,,,
May,,4.97,,,,,2.04,3.85,,,,
June,,0.37,,,,,1.86,1.73,,,,
July,,1.61,,,,,1.92,1.64,,,,
August,,4.76,,,,,1.18,4.38,,,,
September,,2.06,,,,,1.27,1.41,,,,
October,,2.35,,,,,0.98,3.16,,,,
November,,1.18,,,,,1.34,1.70,,,,
December,,3.50,,,,,2.61,4.05,,,,
Total,,26.82,,,,,23.36,30.33,,,,
Calc annual,0.00,26.82,0.00,0.00,0.00,0.00,23.36,30.33,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,,
