MANCHESTER (HULLARD PARK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ823962,Long,-2.268061,Lat,53.462244,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.43,3.72,3.04,2.19,4.85,2.33,2.53,2,3.25,4.33,5,3.1,3.41,3.07,2.18,3.25,4.19,8.26,1.34,4.51,4.9,3.61,2.33,2.31,2.22,3.66,3.3,4.12,4.7,1.99,0.84,3.89,4.01,4.48,2.69,4.4,2.33,7.56,2.42,1.91,3.12,3.51,1.44,3.42,2.14,4.7,2.36,3.08,3.12,4.31
February,,2.81,0.97,1.11,1.93,2.21,4.12,0.96,4.18,0.64,3.17,0.45,3.98,3.88,1.11,5.35,3.11,1.66,3.96,0.88,0.26,3.75,0.16,3.13,0.48,3.21,2.07,4.89,1.02,3.8,1.98,3.02,1.87,2.53,1.41,3.49,5.44,0.44,1.87,1.7,3.87,2.1,0.81,1.56,3.37,1.83,0.85,2.26,5.55,0.43,2.13
March,,1.48,4.47,3.58,3.55,1.54,1.78,1.65,1.17,5.53,2.75,1.03,2.16,1.3,1.29,1.7,1.5,3.75,2.35,1.01,3,0.33,2.23,2.49,2.54,1.42,1.53,1.59,1.11,1.64,2.8,2.71,2.9,0.91,0.71,0.93,0.69,5.04,0.99,1.93,1.48,4.53,2.34,1.95,2.58,2.09,1.04,2.93,2.26,1.5,0.81
April,,2.36,0.74,3.95,1.22,0.96,2.56,1.18,1.24,2.69,4.2,1,3.63,2.51,1.15,2.45,1.78,2.53,0.94,1.08,1.72,3.74,3.43,1.18,2.07,3.05,1.02,2.55,0.39,2.39,1.95,1.23,1.1,1.5,2.32,2.15,1.06,2.7,1.61,2.74,3.03,1.84,3.56,2.38,0.7,2.14,3.6,0.53,1.17,2.71,1.9
May,,1.14,2.67,2.7,2,1.91,2.33,2.23,2.64,1.24,4.74,2.14,1.08,3.81,4.61,5.71,4.21,1.62,1.3,2.55,1.6,2.85,4.4,1.57,2.27,0.69,0.89,2.15,3.5,1.76,1.01,1.4,2.81,2.17,2.84,4.14,0.62,2.2,1.31,3.76,1.22,2.1,1.72,1.86,2.58,3.06,1.2,1.56,3.18,0.94,2.15
June,,2.52,3.97,1.7,1.9,3.32,3.27,1.69,1.28,1.38,2.56,0.36,2.22,0.89,2.86,0,2.04,4.79,5.88,1.14,2.14,5.23,0.41,3.36,2.02,3.41,3.2,1.33,3.44,2.51,0.93,0.13,0.85,2.91,2.57,4.15,3.45,1.99,4.47,0.73,3.3,1,2.36,2.35,3.81,3.38,2.45,1.75,4.59,2.45,2.24
July,,0.61,4.14,1.31,4.69,4.84,1.62,1.85,4.07,1.76,6.74,1.1,4.58,4.89,3.91,1.85,3.67,2.17,2.03,3.34,6.03,4.44,3.43,2.56,2.32,1.22,3.05,1.46,4.54,5.74,3.98,2.37,3.77,1.44,3.79,1.34,4.13,2.62,2.55,1.57,3.35,2.9,2.59,3.96,6.38,1.05,5.41,5.25,4.57,2.63,5.76
August,,2.66,5.73,2.05,2.33,3.65,1.83,6.16,2.92,3.52,2.33,4.75,4.23,4.7,5.83,4.85,4.47,5.59,4.95,3.73,5.18,7.73,1.37,1.44,3.09,1.49,2.43,2.45,2.62,1.62,1.57,4.65,4.11,4.74,3.49,2.49,4.62,0.39,4.16,2.48,4.85,4.19,2.29,4.05,4.91,0.74,9.31,5.06,6.21,0.28,5.31
September,,4.03,1.76,1.62,2.5,0.58,2.02,1.49,8.67,2.04,2.63,0.85,3.24,4.4,3.19,4.49,3.39,6.39,1.25,1.9,3.48,2.96,3.72,1.21,3.02,5.59,4.43,0.96,1.83,0.88,3.41,0.56,1.77,4.77,3.37,2.73,4.99,2.43,2.32,0.72,5.28,3.01,3.16,2.56,4.31,2.39,2.52,5.72,4.7,0.25,3.61
October,,2.55,3.54,1.65,1.35,1.29,3.95,5.07,2.34,2.31,1.34,2.28,0.33,4.58,4.8,5.15,3.71,3.15,4.12,5.34,5.08,1.87,7.32,3.66,5.09,5.57,3.32,1.92,6.44,1.58,3.82,4.4,5.72,3.09,3.69,6.13,1.07,0.57,2.35,2.97,2.36,1.17,3.4,2.07,6.08,2.01,3.08,4.11,2.87,3.33,4.03
