LIDLINGTON WHITE LODGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7352,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.13,1.78,2.34,,,,,,,,,
February,0.42,0.44,1.85,,,,,,,,,
March,1.76,1.00,1.29,,,,,,,,,
April,3.40,1.00,3.32,,,,,,,,,
May,1.94,1.08,1.02,,,,,,,,,
June,1.27,0.28,0.99,,,,,,,,,
July,3.09,0.34,3.79,,,,,,,,,
August,0.92,1.37,3.78,,,,,,,,,
September,2.06,1.42,,,,,,,,,,
October,1.15,0.95,,,,,,,,,,
November,1.03,1.59,,,,,,,,,,
December,1.55,1.41,,,,,,,,,,
Total,20.72,12.66,,,,,,,,,,
Calc annual,20.72,12.66,18.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
