THE STYE (Original Stye A Gauge),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY230108,Long,-3.190,Lat,54.487,Elevation,1077,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904
# Jan-Mar 1870: 46.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Feb-Mar 1877: 37.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1878: 39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Mar-Apr 1878: 15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Mar 1879: 25.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1880: 29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Feb-Apr 1881: 36.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1883: 44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Nov-Dec 1884: 29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Mar 1886: 28.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Mar 1888: 5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Feb-Mar 1889: 21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Nov-Dec 1889: 40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Mar 1890: 52.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Nov-Dec 1890: 33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Feb-Mar 1893: 39.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1894: 50.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Mar 1895: 28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1897: 21.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1899: 33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1901: 18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Mar-Apr 1901: 21.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Jan-Feb 1902: 19.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Nov-Dec 1903: 30.40 minus 0.75 allocated to early January 1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Feb-Mar 1904: 33.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The January 1904 figure is shown in brackets and has been retained. It is assumed to contain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# an estimated contribution of 0.75 from the aggregated Nov-Dec 1903 reading, which actually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# included the days up to 6th January 1904.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The gauge burst in December 1904, ending its activity. The reading for this month is shown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# in brackets as an estimate from the Stye B gauge, and has been omitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
