"WEST HARTLEPOOL LYNN STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1310,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.33,2.51,1.40,0.89,1.09,0.69,1.10,1.16,2.06,1.95,1.80,
February,0.52,0.19,1.39,1.67,0.94,1.74,1.06,0.65,0.78,0.63,0.72,
March,1.88,0.78,1.09,1.21,0.93,1.09,0.41,1.26,0.75,0.12,2.49,
April,2.10,0.81,1.21,1.18,1.33,1.71,0.62,1.34,0.71,1.06,1.18,
May,1.83,1.79,0.83,2.04,4.22,1.38,2.02,1.25,0.93,0.92,1.07,
June,0.72,0.65,1.46,0.69,1.05,0.09,2.30,2.48,3.62,1.67,1.28,
July,4.51,1.22,3.44,2.08,3.49,1.56,2.38,3.58,1.62,1.96,4.31,
August,0.89,3.09,1.83,2.12,2.39,2.60,2.16,4.90,2.48,1.44,2.28,
September,1.30,0.44,2.87,1.17,1.62,1.89,1.63,2.83,0.58,0.98,1.81,
October,2.23,1.55,1.05,1.49,2.62,1.16,2.26,1.22,1.91,1.51,1.42,
November,0.64,1.86,0.52,2.84,0.52,1.49,2.24,3.13,0.95,1.80,2.41,
December,2.77,1.56,2.38,1.89,2.52,1.93,0.49,1.30,0.80,1.61,0.99,
Total,21.72,16.45,19.47,19.27,22.72,17.33,18.67,25.10,17.19,15.65,21.76,
Calc annual,21.72,16.45,19.47,19.27,22.72,17.33,18.67,25.10,17.19,15.65,21.76,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
