"HARRINGAY (WIGHTMAN ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,881/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.15,1.79,1.44,1.55,1.14,4.46,3.65,3.13,5.33,2.23,,
February,1.61,0.17,1.30,0.14,2.19,1.79,4.50,0.50,1.02,1.60,,
March,0.08,1.30,2.24,2.17,0.48,1.18,2.74,0.37,1.28,3.17,,
April,3.42,2.33,0.86,2.38,3.39,1.33,2.88,0.13,3.27,1.78,,
May,2.52,3.53,1.69,0.74,1.27,0.35,3.20,1.86,1.35,1.38,,
June,1.10,0.74,1.64,1.08,3.17,3.70,1.89,0.51,1.30,0.57,,
July,2.38,1.99,1.24,0.86,0.75,3.24,1.16,1.31,2.78,2.84,,
August,4.89,2.74,0.62,2.30,2.23,0.62,4.32,1.44,2.88,1.54,,
September,2.70,1.99,2.79,2.12,3.57,2.58,1.62,2.52,1.64,0.96,,
October,0.58,5.10,1.66,1.13,3.14,1.96,2.40,2.87,4.79,3.27,,
November,1.81,1.28,0.94,1.89,4.03,3.14,1.32,3.75,4.92,4.38,,
December,0.81,0.47,0.43,5.17,2.86,2.08,3.80,3.54,1.21,1.31,,
Total,23.05,23.43,16.85,21.53,28.22,26.43,33.48,21.93,31.77,25.03,,
Calc annual,23.05,23.43,16.85,21.53,28.22,26.43,33.48,21.93,31.77,25.03,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
