Rainfall at,RHINNS OF ISLAY, ORSAY LIGHT HOUSE
,
Station no,5440,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,2.35,0.70,3.46,4.23,4.33,2.66,4.24,2.77,2.56,3.73,
February,2.36,4.57,2.77,2.98,2.17,4.34,2.43,2.67,1.06,3.02,
March,2.39,3.72,2.58,1.27,3.25,2.30,2.16,1.73,2.55,1.73,
April,1.12,0.81,1.16,1.40,0.88,2.37,1.96,2.19,1.52,1.93,
May,1.27,1.84,2.16,2.06,1.48,1.62,2.63,1.59,2.53,2.34,
June,2.74,3.26,2.58,2.36,0.48,1.63,2.09,1.50,3.58,0.84,
July,2.45,4.20,3.01,1.86,1.70,1.66,3.81,3.64,3.49,1.74,
August,1.84,3.16,2.85,3.81,2.63,2.55,2.93,2.43,3.27,4.42,
September,3.00,2.27,4.25,2.70,2.77,4.75,5.44,3.26,1.69,2.62,
October,0.63,1.66,3.09,3.95,3.74,3.15,4.01,1.90,2.22,2.90,
November,4.60,4.02,6.27,4.30,5.28,1.65,4.44,3.52,3.84,2.51,
December,5.86,4.50,4.78,3.62,5.50,2.90,3.97,3.70,3.41,3.91,
Total,30.61,34.71,38.96,34.54,34.21,31.58,40.11,30.90,31.72,31.69,
Calc annual,30.61,34.71,38.96,34.54,34.21,31.58,40.11,30.90,31.72,31.69,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
