"HEREFORD HAGLEY PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1587,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.56,1.41,1.52,,,,,,0.31,,,
February,0.52,0.10,2.00,,,,,,1.28,,,
March,0.78,1.15,0.68,,,,,,0.34,,,
April,0.77,1.07,0.74,,,,,,1.35,,,
May,1.72,2.78,2.06,,,,,,4.41,,,
June,1.42,2.20,2.59,,,,,,0.91,,,
July,1.58,1.17,3.60,,,,,,1.09,,,
August,2.92,3.18,2.38,,,,,,1.63,,,
September,1.04,1.08,1.94,,,,,,0.42,,,
October,1.42,5.99,1.58,,,,,,3.82,,,
November,1.59,1.80,2.04,,,,,,1.46,,,
December,1.16,3.06,0.91,,,,,,2.15,,,
Total,17.48,24.99,22.04,,,,,,19.17,,,
Calc annual,17.48,24.99,22.04,0.00,0.00,0.00,0.00,0.00,19.17,0.00,,
Difference,-0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
