ITCHENSTOKE RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7587,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.08,,,,,,,,,,,
February,0.61,,,,,,,,,,,
March,2.29,,,,,,,,,,,
April,3.72,,,,,,,,,,,
May,1.75,,,,,,,,,,,
June,2.13,,,,,,,,,,,
July,6.94,,,,,,,,,,,
August,1.22,,,,,,,,,,,
September,1.37,,,,,,,,,,,
October,3.51,,,,,,,,,,,
November,1.79,,,,,,,,,,,
December,2.88,,,,,,,,,,,
Total,32.29,,,,,,,,,,,
Calc annual,32.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
