EAST FORTUNE HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT553793,Long,-2.718365,Lat,56.004546,Elevation,101,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.27,1.41,2.66,0.63,2.07,2.03,1.41,0.96,1.14,0.9,3.4,2.5,2.19,4.77,0.91,2.28,3.25,1.03,0.99,4.35,1.29,1.94,4.28,1.48,0.92,2.84,1.11,0.64,2.24,1.7,1.91,1.9,0.81,0.73,3.12
February,,,,,,,1.96,0.78,1.59,0.76,1.43,1.55,0.39,1.78,0.01,0.78,3.06,2.62,0.53,0.94,0.91,2.6,0.62,0.73,0.97,1.56,1.16,1.56,1.35,0.51,2,2.19,0.57,0.71,1.24,1.63,2.25,2.62,1.57,0.27,1.51
March,,,,,,,0.58,1.62,1.4,0.22,2,1.09,2.64,0.53,3.71,0.98,1.9,3.41,0.19,2.16,2.79,2.41,0.67,1.04,0.27,0.71,2.32,3.42,0.31,1.13,2.32,2.87,1.24,0.24,0.86,1.18,0.85,1.81,2.09,0.33,0.96
April,,,,,,,1.52,0.99,0.56,1.86,1,2.01,1.37,1.78,3.69,3.05,0.93,0.59,0.02,1.12,1.88,0.86,1.18,0.82,1.44,1.23,0.3,1.98,1.48,1.02,1.79,2.5,1.63,2.13,1.13,0.62,0.65,1.11,2.29,1.63,0.51
May,,,,,,,2.45,1.72,1.24,1.52,1.01,3.03,2.69,0.68,1.3,1.01,1.16,2.58,2.87,0.85,1.33,2.13,1.12,3.37,1.07,4.18,2.44,2.72,1.24,1.96,1.58,3.36,2.04,2.15,4.23,1.76,0.64,1.05,1.98,0.42,0.93
June,,,,,,,2.78,2.6,4.49,1.86,1.36,3.94,1.1,0.99,2.28,2.4,1.37,1.25,3.47,2.04,0.27,1.03,0.72,1.88,1.82,1.72,2.02,1.94,2.89,1.04,2.31,1.87,2.33,1.22,2.13,0.82,2.19,0.93,3.18,1.96,0.65
July,,,,,,1.44,3.69,3.06,2.17,2.34,3.68,3.38,2.12,2.5,3.13,1.01,3.36,3.35,2.52,2.34,7.79,2.45,2.31,2.4,2.23,1.86,2.88,1.51,1.19,1.77,2.82,3.2,1.65,3.51,2.17,1.92,3.77,3.79,4.77,1.8,2.42
August,,,,,,2.33,1.79,6.21,4.16,4.31,5.69,4.71,0.45,0.72,2.42,2.73,1.91,2.82,2.51,1.37,0.66,2.32,1.72,2.9,2.76,3.16,3.33,0.19,9.6,2.55,1.4,4.08,2.51,1.9,4.8,0.55,6.53,5.53,2.72,0.29,3.49
September,,,,,,4.23,4.58,6.02,2.3,0.14,3.72,1.73,1.25,1.4,1.37,1.95,3.58,0.88,2.86,1.27,2.49,0.64,1.52,1.25,3.5,2.97,3.25,0.99,2.65,1.03,4.05,0.45,2.07,2.47,2.43,1.07,3.13,1.46,2.24,0.54,1.7
October,,,,,,1.23,3.48,2.37,2.58,2,1.92,1.67,5.55,2.26,2.38,5.49,1.3,3.83,4.6,2.99,3.34,2.77,1.17,2.35,1.87,2.68,0.65,1.09,2.59,5.49,1.57,0.27,1.09,1.01,5.13,1.12,1.28,1.22,0.73,1.35,4.01
November,,,,,,1.08,2.61,1.98,2.4,2.35,2.83,2.79,1.29,1.49,3,3.32,2.09,0.23,2.95,2.01,3.36,1.83,0.44,0.57,4.58,0.5,3.81,2.22,1.93,3.51,3.75,3.86,2.61,2.19,1.83,0.9,0.64,1.39,0.95,3.92,2.15
December,,,,,,2.74,0.27,2.86,1.4,2.14,0.96,0.38,2.11,1.78,3.32,1.21,1.42,4.82,2.13,0.78,1.43,0.5,0.77,0.81,1.62,1.68,1.81,1.93,1.15,2.53,1.96,1.15,2.24,2.3,1.59,3.89,1.79,1.94,3.45,2.9,2.08
Total,,,,,,,27.98,31.62,26.95,20.13,27.67,28.31,22.37,16.87,27.75,24.83,25.48,28.88,26.84,22.64,27.16,21.82,15.49,19.15,23.12,26.6,25.26,21.49,30.66,24.02,26.47,28.64,21.09,20.47,29.78,17.16,25.63,24.75,26.78,16.14,23.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
