MOIDART KINLOCHMOIDART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM716723,Long,-5.740945,Lat,56.786053,Elevation,13,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,7.69,,,,10.8,4.95,8.88,4.75,7.23,3.5,5.79,1.99,5.99,5.5,6.85,2.94,3.1,5.51,9.26,6.21,9.11,5.68,7.35,7.57,9.36,7.23,7.75,6.1,6.8,10.37,9.06,5.65,5.43,5.51,8.86,13.24,6.96,11.35,6.45,6.4,8.4,13.24,12.51,2.48,12.1,8.29,11.75,7.45,9.58,7.55,3.89,11.72,11.55,3.92,1.87
February,,,,,,,3.62,,,,0.65,1.96,3.9,5.79,7.63,0.9,2.69,3.96,8.01,4.3,3.54,2.62,3.1,9.68,7.36,7.73,5.34,5.61,8.11,4.93,8.82,8.83,3.13,5.16,8.58,7.65,7.35,2.19,8.18,1.35,9.86,4.14,8.97,4.46,4.6,7.11,4.97,4.63,7.23,2.17,0.62,7.84,0.68,5.93,3.07,8.3,2.59,5.64,5.61,9.93,3.47
March,,,,,,,2.71,,,,8.05,5.2,1.64,3.8,7.64,5.09,7.95,7.05,5.62,4.46,0.7,3.81,3.65,8.93,9.13,10.22,3.46,5.73,9.26,1.14,4.64,3.28,7.11,7.56,5.02,6.34,1.41,3.5,2.36,4.19,9.07,10.39,3.12,2.77,1.01,4.9,6.36,5.46,6.95,1.03,4.75,1.42,4.65,3.28,4.29,4.44,3.97,1.72,12.31,5.96,4.64
April,,,,,,,3.94,,,,2.35,1.27,1.58,0.58,1.52,3.52,5.58,2.62,2.46,7.48,7.7,3.49,2.85,2.85,6.45,3.17,4.93,4.09,2.18,3.64,6.77,6.63,5.72,6.89,4.49,6.31,4.8,4.29,2.05,6.56,3.71,3.67,4.34,3.52,4.86,6.16,2.95,8.07,3.66,3.64,2.19,3.85,6.14,6.21,4.36,3.72,1.34,1.95,1.74,4.03,3.61
May,,,,,,,4.25,,,,2.42,3.62,5.12,2.14,4.56,1.83,2.75,4.68,4.08,3.42,4.8,0.48,5.14,3.59,5.98,4.17,4.7,3.83,4.02,4.44,4.86,3.81,3.66,5.17,3.87,1.13,5.61,4.8,3.5,1.21,7.9,5.43,8.67,5.13,3.85,6.65,4.5,5.23,1.33,5.07,3.84,4.7,2.31,2.71,6.75,1.41,3.29,2.99,5.21,2.32,3.82
June,,,,,,,3.49,,,,7.61,2.16,3.56,0.97,4.87,2.65,5.67,3.78,4.42,3.33,1.93,3.36,1.9,2.53,4.25,1.59,1.61,5.93,5.55,1.71,2.5,4.11,5.46,5.43,3.82,0.89,2.51,2.95,4.23,7.55,3.13,3.58,6.05,7.08,4.79,3.46,4.7,5.27,5.01,4.71,4.86,6.56,2.38,4.94,3.8,4.06,2.88,5.55,9.1,3.63,2.57
July,,,,,,,4.7,,,,7.2,3.76,5.39,4.17,5.97,5.46,4.99,4.54,4.83,5.11,5.03,3.46,4,5.74,4.26,6.71,5.8,4.58,4.93,8.49,3.55,7.59,3.46,1.42,4.75,4.92,4.97,2.47,6.13,0.95,6.57,5.4,6.08,9.83,5.98,4.13,4.84,4.1,6.05,5.19,2.62,6.76,7.39,6.44,7.23,4.88,7.22,6.07,8,10.41,7.45
August,,,,,,,4.25,,,,8.71,7.24,6.66,4.45,8.16,7.15,9.27,4.88,6.15,2.01,5.77,6.51,5.2,10.44,7.31,4.92,6.49,9.77,5.87,6.09,8.58,5.4,5.57,2.92,5.75,4.43,3.53,6.7,7.27,7.37,5.73,4.79,4.96,7.48,8.05,4.57,6.61,4.94,4.9,8.51,12.18,3.87,4.29,8.8,6.74,8.09,8.19,4.37,6.19,3.39,6.95
September,,,,,,,6.4,,,,8,7.86,8.73,8.03,0.56,5.98,6.5,8.07,10.81,9.7,5.32,5.82,6.69,5.11,6.46,7.48,5.55,3.08,9.65,4.02,2.7,6.62,5.81,3.38,5.71,2.37,4.65,7.57,9.35,9.83,5.58,6.42,4.01,9.28,9.18,6.74,6.32,6.9,5.66,7.66,6.3,2.83,8.59,2.13,12.69,7.7,4.84,6.58,8.14,4.42,
October,,,,,,,4.65,,,,12.93,8.26,5.98,11.13,2.2,8.79,5.46,4.08,3.87,6.32,5.39,7.13,5.7,13.7,6.39,9.06,7.71,3.73,2.01,9.31,5.36,4.14,7.32,5.68,4.2,2.36,10.05,14.9,10.23,4.78,3.97,9.36,3.45,12.82,4.92,7.02,8.57,7.84,9.39,12.38,12.78,6.96,12.99,8.64,12.31,13.17,10.65,4.33,14.11,2.71,
