"HOO ST. MARY ST. MARY'S HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2304,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.40,,,,,,,,,,,
February,0.39,,,,,,,,,,,
March,0.57,,,,,,,,,,,
April,2.65,,,,,,,,,,,
May,0.75,,,,,,,,,,,
June,1.33,,,,,,,,,,,
July,3.62,,,,,,,,,,,
August,1.67,,,,,,,,,,,
September,4.77,,,,,,,,,,,
October,0.77,,,,,,,,,,,
November,0.79,,,,,,,,,,,
December,2.31,,,,,,,,,,,
Total,22.02,,,,,,,,,,,
Calc annual,22.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
