"TORTWORTH COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2143,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.52,3.15,3.92,1.78,4.25,3.16,4.73,3.35,5.26,0.96,5.23,
February,1.16,0.34,3.59,6.13,0.26,3.44,2.34,3.11,3.00,1.20,0.55,
March,3.15,1.69,3.35,2.03,1.24,0.61,0.42,3.23,3.57,0.29,2.45,
April,4.90,0.80,2.80,2.71,3.01,1.68,2.96,1.12,1.24,1.05,2.23,
May,2.51,1.67,0.82,1.83,5.60,4.37,2.28,1.15,0.54,2.46,1.50,
June,3.42,0.15,0.77,0.58,2.01,0.00,2.14,3.28,2.45,1.27,0.63,
July,5.03,0.53,4.77,2.13,4.46,3.14,2.80,4.45,2.60,1.63,3.85,
August,1.37,2.86,3.93,2.45,4.37,2.46,3.04,3.93,2.34,3.15,2.62,
September,2.42,2.16,1.71,2.38,4.70,4.41,1.05,5.20,1.30,0.31,3.68,
October,2.22,1.70,1.14,5.43,5.33,3.72,2.96,2.57,6.57,5.05,2.59,
November,1.68,2.12,1.84,2.32,2.82,1.57,6.81,2.70,4.24,9.01,3.92,
December,3.23,1.76,5.02,3.19,4.24,4.43,0.56,3.90,3.07,8.21,3.30,
Total,35.61,18.93,33.66,32.96,42.29,32.99,32.09,37.99,36.18,34.59,32.58,
Calc annual,35.61,18.93,33.66,32.96,42.29,32.99,32.09,37.99,36.18,34.59,32.55,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
