"BLACK MOUNTAINS (BLAEN-Y-CWM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4202,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.35,6.86,6.90,3.75,6.01,5.95,7.85,6.55,,,,
February,2.68,0.30,6.84,14.08,1.26,9.24,4.09,5.94,,,,
March,6.52,5.03,6.30,2.63,2.33,1.85,1.35,7.32,,,,
April,10.04,1.47,4.19,4.09,5.28,4.23,3.97,2.37,,,,
May,3.66,2.14,1.13,4.12,6.78,5.57,4.48,1.87,,,,
June,4.63,0.27,1.67,0.80,2.83,0.05,3.15,5.56,,,,
July,7.43,2.09,6.50,2.74,7.96,4.89,3.77,5.99,,,,
August,2.25,4.45,4.32,3.62,5.95,4.32,4.55,9.33,,,,
September,4.63,2.39,3.43,4.42,8.99,5.01,2.41,8.29,,,,
October,6.67,2.11,1.14,9.13,6.40,6.38,5.62,5.15,,,,
November,2.82,4.38,2.31,3.02,4.75,2.97,11.22,5.94,,,,
December,7.10,4.80,7.06,3.63,8.01,6.36,0.99,3.82,,,,
Total,64.78,36.29,51.79,56.03,66.55,56.82,53.45,68.13,,,,
Calc annual,64.78,36.29,51.79,56.03,66.55,56.82,53.45,68.13,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,
