HOLT-LETHERINGSETT-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TG060389,Long,1.0619256,Lat,52.908025,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,2.03,1.02,1.45,2.01,2.67,1.76,0.84,0.21,1.61,1.89,2.17,1.98,2.25,3.08,1.34,1.03,0.86,2.32,2.34,1.18,1.98,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,2.34,1.06,1.38,2.48,3.16,1.11,2.34,1.66,3.04,1.76,2.97,0.53,2.25,0.38,0.61,2.3,1.73,0.98,0.07,2.14,2.58,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,2.03,0.9,0.5,3.1,2.5,1.09,0.7,1.03,1.92,1.3,1.84,1.09,1.21,1.41,2,2.6,1.17,2.91,1.47,1.23,0.17,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.21,1.06,0.71,3.5,2.47,0.94,1.95,1.75,0.81,2.41,1.88,1.33,1.67,1.56,0.87,2.56,2.17,0.75,1.44,1.63,0.15,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,2.46,1.3,1.45,1.04,1.81,3.34,2.48,1.07,0.69,1.82,1.52,1.06,2.15,2.81,2.05,0.88,2.57,1.22,3.55,2.25,0.86,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,1.42,1.49,2.48,1.34,1,2.21,2.93,3.35,1.6,3.38,4.04,0.64,1.74,1.7,0.47,1.57,1.16,2.81,2.26,3.16,1.52,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,2.16,1.68,8.18,2.14,2.91,1.05,4.34,4.38,1.59,2.63,2.76,1.84,0.78,3.75,0.96,4.23,3.64,3.59,3.75,2.18,2.91,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,1.29,1.87,0.61,2.8,3.52,5.95,2.9,2.98,2.76,1.68,1.96,2.77,1.23,2.04,3.18,3.25,3.32,1.79,4.37,1.95,1.28,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.3,3.18,1.85,5.93,2.4,2.15,2.72,2.79,2.71,2.5,5.81,2.58,4.63,1.6,2.37,2.33,2.66,0.59,1.04,2.03,0.53,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,2.15,1.84,3.22,0.85,1.51,2.29,1.36,4.77,2.94,4.64,3.4,3.27,6.85,2.66,3.23,1.77,3.36,1.58,3.68,7.26,1.68,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
