WALSALL-WEDNESBURY-SEWAGE-WKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP002966,Long,-1.9984813,Lat,52.567227,Elevation,381,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,2.81,0.87,1.31,1.16,2.94,3.22,1.21,0.89,2.02,1.87,0.74,3.36,0.91,0.75,1.05,1.85,0.63,2.96,3.99,0.94,2.69,0.93,1.92,1.99,3.21,2.79,2.16,3.5,1.59,2.72,1.89,2.52,2.53,4.37,1.4,5.33,1.73,2.03,1.84,2.86,1.01,3.18,3.02,3.03,5.23,2.49,3.38,3.05,5.2,,,,,,,
February,,,,,,0.25,0.5,2.5,1.39,1.79,3.9,0.99,1.29,1.13,3.57,0.52,1.81,1.09,1.26,0.49,3.1,1.49,1,0.75,1.85,3.42,3.51,0.91,1.26,2.59,1.17,0.22,2.69,5.01,0.4,2.67,1.78,1.99,2.27,0.46,0.65,2.29,0.23,2.93,0.39,2.62,2.65,3.56,0.62,1.07,2.22,2.2,1.08,1.43,,,,,,,
March,,,,,,1.67,2.76,1.92,0.96,0.88,0.59,1.71,1.32,4.26,1.29,2.92,1.03,1.02,3.02,2.79,0.44,1.51,3.65,4.48,1.9,0.98,2.66,1.61,1.48,4.32,2.11,1,1.85,1.63,1.13,0.81,0.67,2.08,1.89,0.12,2.84,0.15,1.5,2.67,2.17,0.66,1.88,2.12,0.43,1.44,1.61,2.72,1.62,0.79,,,,,,,
April,,,,,,2.17,1.06,1.15,1.26,2.03,0.72,1.59,1.96,1.4,1.03,1.63,1.03,1.64,2.31,1.66,2.12,0.92,0.29,3.12,0.79,1.06,0.97,0.98,2.48,1.64,3.97,1.17,2.03,2.16,2.55,1.97,1.83,1.62,0.98,0.64,2.56,3.67,3.51,0.67,2.47,3.27,2.23,2.32,0.11,1.63,3.4,1.6,1.45,1.18,,,,,,,
May,,,,,1.69,0.5,0.18,1.11,4.09,1.63,1.69,1.03,2.68,2.03,2.14,0.61,2.6,3.87,3.31,1.32,1.65,0.66,2.45,2,1.49,2.13,2.31,3.2,3.68,0.99,2.61,1.42,1.05,1.67,4.08,3.26,3.2,1.62,0.22,1.83,2.13,3.43,5.47,1.65,1.04,1.11,0.77,2.52,1.58,1.14,3.28,3.18,3.45,3.36,,,,,,,
June,,,,,2.69,0.85,1.05,3.38,1.48,2.5,2.38,1.33,1.79,1.49,0.24,1.51,2.14,2.8,2.56,3.43,1.1,1.67,4.67,1.27,3.78,0.65,1.35,2.63,0.84,1.37,3.14,0.62,0.88,0.38,2.25,0.37,1.13,4.33,2.69,1.44,1.21,4.57,1.09,2.14,1.01,2.94,3.21,0.92,1.6,1.42,0.78,1.33,0.51,1.73,,,,,,,
July,,,,,2.97,2.22,1.53,0.62,1.38,1.29,2.03,3.36,1.7,1.52,2.16,3.14,1.48,2.37,2.73,3.19,2.84,0.32,3.15,1.22,3.05,6.53,1.38,1.64,2.72,2.59,3.67,0.5,5.74,3.44,2.81,3.42,2.36,3.99,1.24,1.62,4.95,3.57,2.89,2.49,1.25,0.4,6.96,2.61,3.18,4.6,2.18,3.36,1.95,0.85,,,,,,,
August,,,,,2.15,2.52,1.53,5.34,1.66,1.46,3.52,2,4.19,4.77,2.25,4.2,1.39,2.47,2.71,1.7,4.33,1.78,6.32,1.27,1.73,1.88,2.9,6.01,3.17,2.68,1.41,3.57,4.06,1.95,2.57,2.36,1.71,3.46,2.35,1.77,3.19,5.77,2.79,0.75,2.18,1.94,0.77,0.97,2.59,2.28,0.36,3.94,2.74,1.68,,,,,,,
September,,,,,1.15,0.27,3.36,2.55,0.46,3.37,0.42,0.53,1.29,3.02,1.29,1.29,1.38,0.8,1.6,2.45,0.62,1.47,0.78,1.63,1.05,0.37,0.99,2.02,6.15,1.58,2.01,1.09,2.53,2.51,3.05,3.97,0.89,3.85,0.82,0.53,3.45,2.23,2.43,0.64,1.78,4.73,2.74,2.41,1.9,1.57,0.89,0.81,1.19,2.07,,,,,,,
October,,,,,1.81,2.68,1.74,1.25,2.75,2.77,3.02,1.85,2.31,5.25,0.98,1.18,4.72,5.3,2.04,2.83,2.85,1.66,2.61,3.78,1.59,1.86,3.76,3.13,1.05,2.88,3.31,2.01,0.36,3.09,3.53,3.72,2.15,1.37,4.51,3.81,2.78,1.05,4.28,4.18,1.72,3.57,1.98,2.13,2.51,3.54,3.65,2.6,2.55,1.83,,,,,,,
November,,,,,2.36,2.74,1.38,1.96,2.02,1.35,2.46,1.11,1.92,1.69,1.37,2.34,2.7,2.22,1.62,0.67,4.08,2.35,1.86,2.01,3.12,2.11,3.02,1.4,1.74,1.38,0.51,1.64,0.9,1.66,1.91,1.65,4.81,3.58,3.78,6.56,3.48,3.31,2.36,0.85,2.13,5.31,2.64,1.51,3.35,4.72,6.06,3.36,1.22,1.64,,,,,,,
