BURFORD (WESTHALL HILL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1036/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.08,2.78,4.67,,1.82,2.13,1.69,,,,,
February,3.15,0.78,1.11,,2.18,2.59,1.47,,,,,
March,2.70,2.10,1.20,,0.98,0.95,6.26,,,,,
April,1.27,1.27,0.79,,1.28,1.81,2.14,,,,,
May,1.73,4.18,2.73,,2.42,3.30,1.89,,,,,
June,3.22,0.20,1.59,,3.36,2.22,1.43,,,,,
July,2.63,2.32,0.82,,1.77,1.10,,,,,,
August,4.32,4.78,2.37,,2.51,5.14,,,,,,
September,0.99,1.79,1.63,,1.62,4.04,,,,,,
October,1.84,3.82,2.86,,2.85,0.85,,,,,,
November,2.73,2.24,1.69,,0.43,5.86,,,,,,
December,1.88,3.56,1.08,,3.72,2.41,,,,,,
Total,29.54,29.82,22.54,,24.94,32.40,,,,,,
Calc annual,29.54,29.82,22.54,0.00,24.94,32.40,14.88,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,,
