TILBURY-GRAYS-SEWAGE-WORKS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref ,TQ654758,Long ,0.379301,Lat ,51.457017,Elevation ,9,ft ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no ,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January ,,,,,,,,,,,,1.14,1.15,0.96,1.12,1.06,3.6,3.72,1.8,2.71,1.41,1.74,1.68,3.34,1.01,1.07,0.9,1.79,,0.76,1.17,1.34,1.4,0.97,1.38,1.99,3.27,0.81,1.36,1.65,1.58
February ,,,,,,,,,,,,1.46,0.16,0.91,0.3,2.49,1.44,3.15,0.32,1.1,1.3,0.96,0.46,0.97,0.83,0.77,1.7,1.18,,0.61,3.26,5.04,0.86,1.08,1.75,1.37,0.17,2.57,1.62,0.02,1.61
March ,,,,,,,,,,,,0.32,0.9,1.32,1.97,0.38,0.72,2.44,0.38,1.17,2.56,2.33,2.25,0.34,0.06,1.56,0.96,3.82,,0.66,0.6,2.08,2.11,0.3,1.44,0.84,0.78,0.92,1.08,1.46,1.02
April ,,,,,,,,,,,,3.57,0.98,0.74,1.71,2.75,1.35,2.16,0.57,1.71,1.69,1.68,0.87,0.94,1.41,0.99,1.74,1.02,,1.06,1.89,2.73,1.26,1.89,0.26,0.2,1.28,0.1,1.6,1.63,0.76
May ,,,,,,,,,,,,2.65,2.8,1.89,0.35,1.19,0.37,2.53,1.44,1.51,1.21,1.3,2.56,2.05,0.38,2.49,3.57,0.78,,1.6,1.2,2.18,1.04,1.33,1.46,4.22,0.44,1.09,1.74,0.74,2.25
June ,,,,,,,,,,,,1.07,0.62,1.19,1.02,2.08,4.23,2.8,0.38,1.25,0.36,1.27,0.08,1.04,1.19,0.96,1.57,1.72,,1.42,1.25,0.76,1.26,1.33,2.56,1.59,1.47,0.74,3.82,0.67,1.19
July ,,,,,,,,,,,1.75,2.24,0.81,2.59,0.59,0.45,2.09,0.95,1.25,1.42,4.06,2.07,1.77,1.45,1.94,4,1.48,2.73,,2.52,1.86,3.3,0.75,3.4,2.82,0.12,4.32,2.65,3.45,1.26,2.79
August ,,,,,,,,,,,2.24,2.65,0.85,0.3,1.23,2.05,0.7,0.84,1.39,2.42,0.28,2.95,1.46,0.92,3.02,1.47,3.65,0.14,,1.46,1.73,2.42,2.53,1.31,2.94,0.65,2.09,2.34,3.89,1.13,4.09
September ,,,,,,,,,,,2.66,1.33,1.15,2.85,1,3.45,2.11,0.93,2.2,0.94,0.87,0.27,1.98,1.54,2.08,0.4,2.32,1.5,,0.92,2.11,2.88,3.43,2.32,1.39,1.93,2.14,2.12,5.78,0.07,4.07
October ,,,,,,,,,,,0.95,0.44,4.25,1,1.24,2.27,1.48,1.6,1.92,6.47,2.1,0.7,2.44,1.54,3.08,2.17,1.19,0.14,,5.65,0.3,0.63,2.08,2.51,1.28,3.76,1.92,1.2,2.52,1.93,5.67
November ,,,,,,,,,,,3.37,2.02,0.56,0.92,1.74,4.02,3.01,1.74,1.49,3.04,5.41,2.56,1.65,1.13,3.28,0.57,2.94,0.83,,2.04,4.45,2.99,4.08,0.76,3.51,0.41,0.18,3.32,1.67,2.9,3.46
December ,,,,,,,,,,,1.72,0.31,0.13,0.39,3.24,1.91,1.26,3.7,1.85,0.82,1.04,1.28,1.56,1.56,1.12,2.04,1.53,2.2,,0.93,1.57,1.71,1.73,0.7,1.42,1.59,0.75,1.35,2.65,2.99,2.43
Total ,,,,,,,,,,,,19.2,14.36,15.06,15.51,24.1,22.36,26.56,14.99,24.56,22.29,19.11,18.76,16.82,19.4,18.49,23.55,17.85,,19.63,21.39,28.06,22.53,17.9,22.21,18.67,18.81,19.21,31.18,16.45,30.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Jul Gauge moved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1932 Nov ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
