STIRLING VICTORIA PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS791931,Long,-3.94596,Lat,56.115295,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,3.4,2.56,1.9,7.11,1.45,2.02,1.63,2.37,6.78,4.98,2.39,2.59,7,3.97,1.05,5.04,1.9,4.43,6.71,,2.3,3.73,5.32,3.63,1.99,6.18,1.33,4.91,3.67,5.11,6.09,3.92,1.82,,,,,,,
February,,0.31,1.54,4.33,9.7,0.25,1.6,3.25,2.25,3.49,2.8,0.95,2.94,7.4,2.65,1.9,999,2.91,0.86,1.43,4.32,6.75,3.37,3.28,6.52,6.25,2.83,0.6,4.84,1.01,5.8,0.73,3.06,4.51,,,,,,,
March,,1.87,0.99,1.27,4.61,2.33,3.6,4.8,0.98,3.73,0.77,2.36,1.75,8.71,2.8,4.66,-999,3.72,6.23,2.15,3.01,3.13,4.66,5.62,3.2,2.15,2.11,2.24,1.37,3.21,3.56,3.9,2.15,1.93,,,,,,,
April,,0.73,0.73,0.82,2.05,2.33,1.7,2.43,2.78,3.61,2.4,2.87,1.1,0.65,4.64,1.68,0.97,1.57,1.7,3.98,4.81,2.01,1.05,3.63,2.36,2.6,2.04,1.27,0.74,1.19,1.99,1.13,2.96,3.65,,,,,,,
May,,2.36,3.97,2.01,2.5,0.7,0.64,1.72,1.84,4.34,2.95,1.65,1.3,2.33,2.95,1.38,4.85,4.92,2.23,3.5,1.97,1.91,1.4,3.16,2.15,1.55,4.11,3.23,1.85,0.83,4.15,2.69,2.94,1.39,,,,,,,
June,,0.94,4.02,1.77,2.65,2.22,4.51,6.47,2.62,1.99,3.96,3.18,2.49,3.73,1.86,0.7,2.03,3.96,2,2.05,2.43,0.37,4.56,3.14,1.9,1.83,2.69,0.71,0.52,2.12,1.1,0.3,1.48,1.36,,,,,,,
July,,1.8,1.73,2.41,2.71,4.81,4.17,1.19,0.83,3.81,2.65,2.05,1.89,4.8,,1.24,2.02,1.58,3.6,2.16,5.6,2.14,1.83,0.86,2.14,3.15,4.8,1.36,3.21,1.09,4.2,4.13,3.61,2.61,,,,,,,
August,,6.22,7.29,3.74,3.98,5.94,2.16,6.59,3.74,2.42,3,2.84,3.19,5.12,3.4,4.78,5.03,5.19,3.95,3.52,9.02,3.22,4.49,1.43,2.97,3.57,3.26,4.98,3.6,2.49,5.62,6.26,2.07,5.71,,,,,,,
September,,6.08,3.75,1.38,0.14,2.5,4.77,2.25,3.77,2.98,3.4,2.93,-999,3.43,6.27,1.81,1.57,1.59,5.37,1.84,1.07,1.52,2.26,2.7,1.44,1.81,0.8,1.3,4.8,2.06,1.92,2.28,1.97,5.54,,,,,,,
October,,4.71,4.38,3.11,3.87,2.7,3.33,2.54,4.09,2.96,5.34,2.34,-999,8.91,0.69,2.63,5.22,4.88,2.33,7.38,2.45,3.95,4.24,2.85,1.24,4.61,6.89,6.06,5.06,0.68,1.65,3.76,1.77,4.86,,,,,,,
November,,3.7,4.13,2.27,3.2,5.08,0.76,3.29,5.24,6.56,5.26,2.02,-999,1.7,1.24,4.85,-999,3.33,3.86,,4.5,6.1,3.49,5.08,5.44,2.5,5.45,4.56,3.45,4.39,4.23,2.74,2.64,2.33,,,,,,,
December,,7.52,1.6,4.73,3.65,4.48,5.88,5.71,4.41,4.99,8.2,2.49,-999,3.45,4.42,3.49,-999,6.11,2.9,,3.53,5.67,9.05,2.37,8.76,5.55,1.85,1.33,3.85,6.39,5.37,5.55,3.64,2.38,,,,,,,
Total,,39.64,36.69,29.74,46.17,34.79,35.14,41.87,34.92,47.66,45.71,28.07,30.58,57.23,,30.17,37.73,41.66,39.46,,,39.07,44.13,39.44,41.75,37.56,43.01,28.97,38.2,29.13,44.7,39.56,32.21,38.09,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890 T deleteted Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904  Jul +T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902 Sep to Dec bracketed -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to give Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906 figures bracketed -999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to give Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910 Jan +T deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
