"KINGSTON COUNTY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,152,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.94,2.11,2.49,1.37,2.67,1.67,2.46,1.81,2.13,1.13,2.64,
February,0.50,0.31,1.87,3.07,0.78,3.57,2.32,3.79,1.35,0.33,0.54,
March,1.20,1.17,1.61,2.22,0.93,0.49,0.25,2.92,1.82,0.03,1.53,
April,2.89,0.84,2.50,1.62,3.91,1.97,2.96,1.79,1.51,0.99,0.99,
May,0.58,1.31,1.05,2.30,3.29,1.79,1.62,1.29,2.39,1.34,2.89,
June,2.40,0.25,1.21,0.34,2.62,0.07,3.60,2.84,2.57,1.04,1.70,
July,5.21,0.08,3.04,3.86,3.44,3.94,1.81,3.17,2.05,1.07,1.61,
August,1.60,1.18,2.40,1.83,2.37,2.39,1.21,3.48,2.28,1.94,2.34,
September,2.82,1.71,1.51,1.29,3.45,2.30,1.04,4.40,0.84,0.21,2.67,
October,1.35,0.78,1.03,5.46,3.53,2.38,2.32,1.07,3.95,2.53,0.88,
November,1.37,1.88,1.32,1.44,2.69,1.73,5.10,2.88,1.60,5.20,3.64,
December,2.01,1.01,3.60,2.26,2.59,2.40,0.31,3.16,2.33,4.71,1.33,
Total,23.87,12.63,23.63,27.06,32.27,24.70,25.00,32.60,24.82,20.52,22.76,
Calc annual,23.87,12.63,23.63,27.06,32.27,24.70,25.00,32.60,24.82,20.52,22.76,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
