WORKSOP-BRACEBRIDGE-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK597790,Long,-1.10558,Lat,53.304591,Elevation,97,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2632/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,1.27,1.49,1.36,3.86,3.77,1.92,4.4,,2.84,2.94,3.45,2.68,1.9,1.99,2.08,4.65,0.97,0.88,1.92,1.91,0.63,0.99,1.87,3.33,1.08,1.93,2.09,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,2.76,0.95,2.6,2.78,2.9,0.97,1.02,2.19,2.75,0.93,0.61,2.17,1.53,2.51,1.53,1.18,0.68,4.29,2.97,0.25,1.66,2.1,2.06,0.84,1.66,3.1,0.06,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,2.33,2.48,0.66,1.52,1.96,0.21,2.01,1.78,3.97,1.62,0.73,0.56,0.66,0.97,4.16,0.66,1.19,0.9,2.68,1.8,1.24,1.45,2.55,0.7,1.46,1.37,0.9,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,0.53,2.49,1.96,1.62,2.22,0.08,1.33,2.12,1.27,0.87,1.28,2.11,1.33,0.93,2.02,1.19,1.81,2.32,1.12,0.83,2.11,0.21,0.69,2.02,0.17,0.32,2.39,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,2.75,0.95,0.48,1.17,3.56,2.48,1.27,0.83,2.21,3.63,2.75,1.46,1.82,1.58,1.3,1.92,1.66,2.07,3.27,1.71,2.01,2.83,2.93,0.28,1.09,2.43,0.81,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,1.68,1.05,2.91,4.15,1.6,1.99,2.29,1.4,0.28,1.24,1.52,1.85,2.24,3.13,2.85,2.24,0.74,1.19,0.76,2.15,1.52,1.95,2.35,3.8,1.53,5.04,0.91,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.7,1.65,0.34,4,2.46,3.16,3.86,3.83,3.23,1.84,0.79,1.63,1.92,2.25,1.23,1.47,3.49,2.24,0.64,0.78,1.89,1.89,0.63,2.33,4.09,4.68,0.83,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,0.26,1.3,1.27,2.1,0.55,1.84,2.8,0.12,2.69,2.75,2.05,3.93,2.57,5.57,0.23,3.82,1.53,2.99,4.22,0.96,1.42,4.64,0.36,6.09,3.7,1.97,0.63,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,1.1,1.25,3.99,1.87,1.67,2.16,1.09,0.96,0.45,2.17,2.06,3.72,0.86,2.78,1.3,1.94,0.98,2.34,1.85,1.87,1.03,1.73,0.41,1.58,3.9,1.44,0,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,4.08,1.1,2.99,2.15,3.42,2.77,3.19,4.01,3.19,1.93,1.83,2.94,3.53,1.33,0.56,1.71,3.02,0.94,0.79,2.82,2.12,2.77,1.74,1.23,1.08,1.65,1.89,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,1.95,1.85,4.42,2.47,1.51,2.44,2.99,4.27,3.16,1.76,1.69,3.79,0.53,4.88,1.1,1.08,3.25,4.39,5.47,1.47,1.04,4.39,1.66,0.77,2.59,0.61,2.97,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,0.25,3.97,2.7,1.45,3.71,3.58,1.79,2.03,0.64,1.5,0.74,1.58,1.53,2.85,2.13,3.17,2.05,1.08,1.5,1.79,0.92,2.35,1.73,2.46,1.4,2.94,2.9,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
