GOUDHURST SCOTNEY CASTLE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,3.56,1.76,2.88,1.04,6.63,1.14,3.02,,
February,,,,1.86,0.06,0.71,2.16,2.33,1.54,4.19,,
March,,,,1.87,2.02,0.67,3.10,2.37,0.77,1.33,,
April,,,,0.62,2.83,0.85,1.95,2.97,4.81,3.20,,
May,,,,1.34,0.70,1.14,1.64,2.12,4.99,3.19,,
June,,,,2.68,1.81,2.72,0.73,1.12,2.09,2.77,,
July,,,,2.42,1.64,5.76,1.01,3.16,1.52,3.94,,
August,,,,1.68,2.36,1.77,2.56,3.93,4.31,4.02,,
September,,,,3.52,2.43,1.12,4.39,0.91,1.58,2.26,,
October,,,,4.23,3.53,4.42,1.43,3.06,3.14,1.03,,
November,,,,2.81,1.51,4.08,3.11,6.63,4.24,1.00,,
December,,,,0.53,2.88,1.20,7.35,3.02,1.61,0.74,,
Total,,,,27.12,23.53,27.32,30.47,38.25,31.74,30.69,,
Calc annual,0.00,0.00,0.00,27.12,23.53,27.32,30.47,38.25,31.74,30.69,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
