"REIGATE WRAY PARK ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,120,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.59,3.20,3.52,1.71,3.06,3.41,3.92,2.91,4.64,1.70,3.76,
February,0.69,0.16,2.67,4.05,0.83,4.50,2.35,4.83,2.03,0.50,0.94,
March,1.93,1.58,2.58,1.97,1.86,0.76,0.39,4.04,2.34,0.02,2.07,
April,3.43,1.25,3.64,2.33,3.72,3.51,4.45,2.26,2.08,1.05,1.83,
May,1.04,1.54,0.85,2.93,3.81,2.68,2.06,1.24,2.04,2.51,2.77,
June,1.51,0.09,1.57,0.45,3.07,0.22,4.51,5.02,2.76,1.53,0.48,
July,5.55,0.19,3.28,3.80,3.77,4.04,2.01,2.86,1.75,1.88,2.89,
August,1.66,1.42,2.10,2.34,3.81,2.71,2.46,5.36,2.67,2.31,3.37,
September,3.48,1.03,1.87,1.82,3.46,2.97,1.01,5.79,0.73,0.15,3.99,
October,1.09,1.07,1.05,7.06,3.84,3.84,2.42,2.36,6.08,3.71,1.72,
November,2.05,1.76,2.12,1.99,3.63,3.30,6.53,3.22,2.88,7.35,5.05,
December,2.92,1.98,4.68,3.19,4.18,3.38,0.54,5.05,3.62,7.93,2.40,
Total,28.94,15.27,29.93,33.64,39.04,35.32,32.65,44.94,33.62,30.64,31.27,
Calc annual,28.94,15.27,29.93,33.64,39.04,35.32,32.65,44.94,33.62,30.64,31.27,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
