HAMPSTEAD-OBSERVATORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ262861,Long,-0.18089024,Lat,51.559671,Elevation,450,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,1.57,1.27,4.08,2.75,0.57,4.25,1.42,1.25,2.8,3.54,2.43,2.59,2.84,1.37,3.14,1.71,3.07,2.03,4.2,1.21,2.45,1.56,1.77,1.84,1.56,1.31,4.61,3.91,2.98,4.77,2.76,3,2.63,4.72,1.72,1.97,1.66,1.91,4.14,0.95,1.23,2.93,1.69,0.89,1.07,2.23,4.02,1.46,2.77,2.12,2.05
February,2.67,1.43,1.79,0.8,2.49,3.47,4.03,1.06,1.09,2.4,0.53,0.21,2.3,3.32,0.69,3.01,3.52,3.91,1.84,0.72,1,2,0.23,1.71,0.31,2.37,1.64,4.36,0.53,0.83,2.1,2.37,0.96,1.34,0.86,1.51,2.71,1.44,1.46,1.02,3.64,4.89,0.75,1.49,2.16,1.61,0.44,3.14,2.58,0.13,2.68
March,1.05,1.64,3.19,2.37,4.4,0.9,4.58,1.5,0.97,3.59,1.34,1.31,1.8,2.52,0.91,0.71,0.24,2.94,1.82,0.11,1.73,0.22,1.39,2.38,2.37,0.37,1.16,2.95,0.38,1.43,3.2,3,1.87,0.34,0.14,0.67,1.32,5.29,0.74,0.95,0.74,3.44,3.03,0.39,2.33,1.19,1.03,1.27,1.27,2.15,1.83
April,1.39,1.78,0.09,2.92,0.9,1.22,1.47,2.43,3.1,3.84,3.31,1.34,2.96,1.78,3.13,1.89,3.69,2.44,1.31,1.32,1.96,3.93,2.35,1.32,2.19,3.22,1.38,2.74,0.15,2.9,2.53,1.75,1,1.14,1.48,1.01,1.69,2.01,1.53,1.67,2.29,2.81,1.31,2.7,0.29,0.41,1.22,0.25,1.75,2.52,0.66
May,2.14,1.32,1.18,1.78,2.07,3.71,2,3,1.96,0.36,1.32,1.12,0.68,1.99,3.75,1.99,3.09,1.51,2.39,1.65,2.68,2.74,4.08,1.99,0.62,1.17,0.5,2.93,1.87,1.49,1.4,1.8,2.55,1.79,0.64,2.97,3.14,1.09,3.55,2.17,1.86,2.4,1.89,1.65,1.87,4.42,0.42,1.29,2.72,0.74,2.02
June,2.11,2.19,3.64,0.41,1.43,0.71,2.59,3.87,1.02,1.58,1.54,0.33,1.19,0.41,2.95,0.12,3.85,2.85,2.98,1.55,1.65,1.78,0.81,1.74,0.77,3.3,3.76,2.49,0.51,1.25,0.93,3.2,0.34,1.27,1.77,1.94,3.35,2.72,2.32,0.6,1.41,1.12,1.32,1.78,3.29,2.3,2.72,1.68,4.68,1.4,1.65
July,2.44,0.76,1.72,2.54,1.82,5.96,1.25,4.4,4.89,2.05,4.34,,3.25,3.67,7.6,4.02,2.39,3.8,2.45,3.22,1.74,3.01,2.14,1.4,0.99,0.87,3.84,0.68,1.31,2.23,2.78,4.61,1.8,1.73,1.67,3.17,2.81,1.96,1.19,0.99,4.09,1.2,0.65,4.54,2.97,0.23,5.34,3.85,2.38,1.44,3.37
August,1.95,0.78,4.66,1.36,1.72,2.89,4.43,4.33,1.5,2.54,1.79,1.84,2.58,2.2,2.55,2.14,1.35,4.48,2.71,1.9,2.74,5.1,2.3,0.67,2.3,2.07,0.46,2.67,2.12,3.5,0.1,5.61,1.91,1.34,2.47,1.17,4.1,0.21,3.09,1.8,2.2,4.53,2.72,2.17,3.9,1,4.85,2.13,4.22,1.54,2.59
September,0.55,1.49,2.08,1.77,1.01,2.15,1.36,2.18,6.17,1.55,3.18,2.61,2.24,1.49,2.76,2.72,1.12,5.42,0.91,0.33,3.67,2.64,2.22,2.68,2.25,3.55,3.33,1.76,2.09,1.3,1.04,0.61,1.18,2.24,2.7,1.41,4.01,1.45,1.48,0.37,2.96,3.13,3.29,1.87,1.99,1.82,2.41,2.69,4.42,0.09,5.03
October,2.17,3.15,2.17,3.23,1.28,2.26,3.67,3.44,1.23,0.66,1.66,0.66,0.9,5.81,4.6,3.03,2.63,1.79,5.26,2.99,1.47,0.78,5.39,1.44,1.09,2.52,1.89,2.65,3.07,5.89,2.99,0.78,3.66,2.41,3.45,2.38,1.94,0.19,1.85,5.56,0.53,1.07,3,3.04,2.05,3.15,2.83,2,2.69,2.01,6.12
