"EYTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2252,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,3.03,3.40,,,,,,,,,
February,1.08,0.28,3.30,,,,,,,,,
March,3.09,1.57,2.72,,,,,,,,,
April,4.37,0.99,1.93,,,,,,,,,
May,3.29,1.08,1.03,,,,,,,,,
June,2.67,0.32,0.88,,,,,,,,,
July,4.15,0.50,3.03,,,,,,,,,
August,1.16,3.41,2.70,,,,,,,,,
September,2.62,0.93,,,,,,,,,,
October,2.66,1.71,,,,,,,,,,
November,1.07,2.39,,,,,,,,,,
December,2.47,1.38,,,,,,,,,,
Total,32.07,17.59,,,,,,,,,,
Calc annual,32.07,17.59,18.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
