"MELBOURN (MELBOURN BURY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1190,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.72,1.05,1.00,1.23,1.80,3.08,3.48,2.54,3.96,1.51,,
February,1.70,0.29,1.53,0.41,1.97,2.05,2.82,0.43,0.59,1.53,,
March,0.16,1.56,1.49,1.53,0.47,0.69,3.54,0.35,1.76,2.82,,
April,3.07,2.41,1.08,1.67,2.86,1.57,2.45,0.22,3.33,1.43,,
May,2.56,3.81,1.76,0.67,1.26,0.74,2.49,2.19,1.52,1.11,,
June,1.82,0.74,2.47,-999.00,2.28,3.26,1.82,0.52,1.84,0.28,,
July,3.78,1.85,0.72,1.76,1.34,4.93,2.18,1.16,1.29,3.68,,
August,3.43,2.45,1.13,1.98,1.08,0.55,1.78,1.29,2.61,0.14,,
September,2.25,2.00,2.12,1.16,3.62,3.16,1.86,2.47,2.15,0.49,,
October,0.70,3.88,1.85,1.69,2.37,1.60,2.80,2.42,4.05,1.73,,
November,2.47,1.64,1.17,1.81,3.26,2.66,1.59,2.32,3.19,6.36,,
December,0.77,0.32,0.39,3.03,2.00,1.65,2.57,2.90,1.04,1.47,,
Total,24.43,22.00,16.71,18.72,24.31,25.94,29.38,18.81,27.33,22.55,,
Calc annual,24.43,22.00,16.71,16.94,24.31,25.94,29.38,18.81,27.33,22.55,,
Difference,0.00,0.00,0.00,1.78,-0.00,0.00,0.00,0.00,0.00,0.00,,
